"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"29-Nov-2023","EQ","1,043.95","1,052.15","1,038.30","1,041.15","1,050.45","1,050.55","1,046.11","1,110.00","730.55","6,45,953","67,57,36,245.30","32,955"
"28-Nov-2023","EQ","1,044.95","1,045.00","1,032.05","1,042.50","1,042.50","1,041.15","1,038.97","1,110.00","730.55","6,38,605","66,34,93,848.80","51,215"
"24-Nov-2023","EQ","1,063.00","1,064.70","1,040.00","1,060.05","1,041.00","1,042.50","1,052.14","1,110.00","730.55","4,57,015","48,08,42,521.45","28,234"
"23-Nov-2023","EQ","1,052.20","1,064.05","1,052.20","1,056.10","1,061.00","1,060.05","1,059.38","1,110.00","730.55","5,22,209","55,32,20,255.50","25,757"
"22-Nov-2023","EQ","1,053.10","1,063.85","1,046.00","1,053.10","1,055.45","1,056.10","1,055.69","1,110.00","730.55","4,35,188","45,94,25,198.45","25,272"
"21-Nov-2023","EQ","1,063.00","1,065.50","1,044.25","1,060.00","1,054.00","1,053.10","1,052.33","1,110.00","730.55","4,05,678","42,69,06,400.20","25,385"
"20-Nov-2023","EQ","1,060.05","1,065.30","1,056.10","1,056.45","1,060.00","1,060.00","1,059.54","1,110.00","730.55","4,81,392","51,00,53,530.55","23,883"
"17-Nov-2023","EQ","1,044.95","1,063.40","1,040.00","1,040.65","1,058.00","1,056.45","1,055.85","1,110.00","730.55","8,18,777","86,45,08,167.75","37,033"
"16-Nov-2023","EQ","1,037.10","1,042.30","1,027.00","1,046.10","1,041.00","1,040.65","1,036.03","1,110.00","730.55","14,51,826","1,50,41,42,313.50","44,988"
"15-Nov-2023","EQ","1,063.00","1,063.00","1,043.55","1,044.95","1,045.60","1,046.10","1,049.07","1,110.00","730.55","13,02,729","1,36,66,57,997.90","41,455"
"13-Nov-2023","EQ","1,051.90","1,054.95","1,038.50","1,051.90","1,044.45","1,044.95","1,044.27","1,110.00","730.55","13,55,917","1,41,59,46,765.55","46,540"
"12-Nov-2023","EQ","1,062.00","1,066.75","1,046.40","1,044.35","1,051.00","1,051.90","1,056.91","1,110.00","730.55","5,67,327","59,96,14,772.65","20,777"
"10-Nov-2023","EQ","1,080.00","1,080.00","1,023.95","1,097.10","1,046.45","1,044.35","1,038.13","1,110.00","730.55","41,08,910","4,26,55,69,959.45","1,38,929"
"09-Nov-2023","EQ","1,100.00","1,110.00","1,072.55","1,099.55","1,097.20","1,097.10","1,095.10","1,110.00","730.55","19,40,488","2,12,50,36,422.80","82,114"
"08-Nov-2023","EQ","1,084.80","1,107.60","1,070.00","1,082.70","1,099.50","1,099.55","1,086.41","1,107.60","730.55","7,65,818","83,19,91,152.25","38,402"
"07-Nov-2023","EQ","1,071.00","1,085.00","1,066.00","1,070.35","1,080.35","1,082.70","1,077.60","1,098.00","730.55","3,89,438","41,96,57,729.85","21,292"
"06-Nov-2023","EQ","1,075.00","1,082.50","1,068.35","1,071.20","1,071.60","1,070.35","1,074.41","1,098.00","730.55","5,62,008","60,38,27,519.20","28,288"
"03-Nov-2023","EQ","1,062.00","1,075.00","1,058.30","1,057.25","1,070.95","1,071.20","1,066.86","1,098.00","730.55","13,58,472","1,44,93,05,193.35","43,136"
"02-Nov-2023","EQ","1,055.00","1,064.70","1,040.95","1,045.65","1,060.00","1,057.25","1,050.26","1,098.00","730.55","9,05,238","95,07,31,597.00","35,988"
"01-Nov-2023","EQ","1,034.95","1,050.30","1,030.35","1,032.20","1,045.00","1,045.65","1,043.32","1,098.00","730.55","6,82,202","71,17,52,684.45","28,489"
"31-Oct-2023","EQ","1,027.80","1,039.65","1,018.40","1,027.80","1,030.50","1,032.20","1,028.71","1,098.00","730.55","4,69,941","48,34,31,409.50","39,091"
"30-Oct-2023","EQ","1,029.00","1,032.45","1,011.25","1,021.95","1,029.50","1,027.80","1,022.29","1,098.00","730.55","6,67,943","68,28,33,665.05","26,765"
"27-Oct-2023","EQ","1,025.50","1,038.35","1,016.85","1,010.75","1,021.60","1,021.95","1,028.39","1,098.00","730.55","7,02,387","72,23,30,870.65","37,197"
"26-Oct-2023","EQ","1,011.00","1,015.55","993.85","1,011.00","1,011.60","1,010.75","1,005.96","1,098.00","730.55","7,44,678","74,91,13,900.85","60,655"
"25-Oct-2023","EQ","1,012.10","1,029.65","1,007.15","1,012.10","1,011.10","1,011.00","1,016.77","1,098.00","730.55","4,87,319","49,54,91,617.75","37,601"
"23-Oct-2023","EQ","1,030.00","1,036.60","1,007.75","1,040.10","1,009.00","1,012.10","1,022.73","1,098.00","730.55","5,47,657","56,01,04,733.35","28,741"
"20-Oct-2023","EQ","1,044.00","1,046.25","1,034.40","1,046.05","1,039.85","1,040.10","1,040.24","1,098.00","730.55","6,60,749","68,73,36,780.70","44,778"
"19-Oct-2023","EQ","1,042.00","1,052.40","1,028.75","1,056.35","1,043.20","1,046.05","1,038.78","1,098.00","730.55","9,91,916","1,03,03,84,463.45","36,017"
"18-Oct-2023","EQ","1,086.00","1,086.00","1,050.70","1,086.40","1,056.00","1,056.35","1,061.37","1,098.00","730.55","8,89,566","94,41,56,423.60","44,192"
"17-Oct-2023","EQ","1,086.85","1,098.00","1,080.75","1,078.00","1,084.00","1,086.40","1,091.23","1,098.00","730.55","19,88,932","2,17,03,74,805.00","56,142"
"16-Oct-2023","EQ","1,069.85","1,086.85","1,062.30","1,068.25","1,080.50","1,078.00","1,073.32","1,087.80","730.55","9,88,255","1,06,07,09,133.95","40,585"
"13-Oct-2023","EQ","1,051.00","1,087.80","1,046.20","1,053.25","1,066.70","1,068.25","1,069.04","1,087.80","730.55","14,15,702","1,51,34,45,074.65","48,873"
"12-Oct-2023","EQ","1,052.95","1,062.30","1,045.10","1,050.35","1,053.00","1,053.25","1,053.44","1,074.95","730.55","9,11,102","95,97,94,902.55","34,933"
"11-Oct-2023","EQ","1,036.70","1,054.00","1,032.75","1,024.80","1,048.00","1,050.35","1,044.49","1,074.95","730.55","14,06,477","1,46,90,48,576.60","52,885"
"10-Oct-2023","EQ","1,016.25","1,036.00","1,014.50","1,014.50","1,025.00","1,024.80","1,026.25","1,074.95","730.55","8,86,292","90,95,54,862.80","56,847"
"09-Oct-2023","EQ","1,030.70","1,031.40","1,005.95","1,024.65","1,011.90","1,014.50","1,016.17","1,074.95","730.55","12,15,500","1,23,51,57,325.40","36,672"
"06-Oct-2023","EQ","1,016.95","1,027.00","1,008.00","1,011.50","1,026.50","1,024.65","1,018.78","1,074.95","730.55","4,66,321","47,50,78,939.15","24,587"
"05-Oct-2023","EQ","990.90","1,014.20","990.10","985.75","1,011.00","1,011.50","1,003.16","1,074.95","730.55","6,28,247","63,02,34,566.95","39,279"
"04-Oct-2023","EQ","998.75","999.95","981.35","998.75","987.10","985.75","990.26","1,074.95","730.55","7,34,244","72,70,88,804.35","36,664"
"03-Oct-2023","EQ","1,004.90","1,008.00","996.90","1,007.25","998.90","998.75","1,001.22","1,074.95","730.55","3,30,560","33,09,63,513.15","30,298"
"29-Sep-2023","EQ","1,007.35","1,015.00","995.00","1,002.05","1,005.05","1,007.25","1,006.49","1,074.95","730.55","6,82,357","68,67,84,666.90","65,611"
"28-Sep-2023","EQ","1,011.20","1,018.90","998.75","1,017.00","1,003.60","1,002.05","1,005.09","1,074.95","730.55","9,74,562","97,95,22,795.70","43,066"
"27-Sep-2023","EQ","1,014.60","1,019.60","1,007.05","1,013.90","1,016.25","1,017.00","1,014.44","1,074.95","730.55","4,77,461","48,43,57,586.25","29,889"
"26-Sep-2023","EQ","1,018.00","1,022.35","1,011.00","1,017.95","1,012.10","1,013.90","1,015.67","1,074.95","730.55","3,34,094","33,93,30,364.50","20,612"
"25-Sep-2023","EQ","1,022.00","1,024.35","1,010.15","1,017.45","1,014.05","1,017.95","1,016.57","1,074.95","730.55","4,82,925","49,09,27,384.55","28,931"
"22-Sep-2023","EQ","1,010.25","1,026.75","1,002.35","1,018.50","1,016.45","1,017.45","1,017.57","1,074.95","730.55","8,65,651","88,08,57,120.70","40,353"
"21-Sep-2023","EQ","1,038.00","1,038.00","1,007.80","1,038.70","1,020.00","1,018.50","1,017.01","1,074.95","730.55","10,00,226","1,01,72,41,568.40","48,491"
"20-Sep-2023","EQ","1,039.95","1,045.60","1,025.00","1,044.55","1,039.75","1,038.70","1,037.09","1,074.95","730.55","4,16,251","43,16,89,930.60","20,861"
"18-Sep-2023","EQ","1,049.55","1,050.00","1,033.80","1,048.95","1,042.95","1,044.55","1,041.26","1,074.95","730.55","5,15,926","53,72,13,068.10","28,567"
"15-Sep-2023","EQ","1,074.95","1,074.95","1,043.50","1,065.25","1,049.50","1,048.95","1,051.90","1,074.95","730.55","10,25,493","1,07,87,13,402.70","41,440"
"14-Sep-2023","EQ","1,032.50","1,067.60","1,032.50","1,029.40","1,065.35","1,065.25","1,052.75","1,072.85","730.55","14,50,831","1,52,73,64,150.75","59,159"
"13-Sep-2023","EQ","1,036.95","1,059.05","1,022.50","1,037.70","1,029.00","1,029.40","1,036.15","1,072.85","730.55","7,69,157","79,69,58,621.55","31,883"
"12-Sep-2023","EQ","1,065.10","1,069.10","1,030.25","1,067.15","1,037.90","1,037.70","1,043.68","1,072.85","730.55","12,38,905","1,29,30,25,111.50","60,934"
"11-Sep-2023","EQ","1,061.95","1,072.85","1,054.75","1,055.20","1,065.60","1,067.15","1,064.47","1,072.85","730.55","9,32,525","99,26,45,049.10","41,828"
"08-Sep-2023","EQ","1,056.10","1,063.00","1,048.05","1,052.20","1,055.50","1,055.20","1,055.69","1,068.95","730.55","6,71,258","70,86,37,478.20","27,314"
"07-Sep-2023","EQ","1,063.95","1,065.95","1,050.00","1,058.70","1,053.90","1,052.20","1,056.06","1,068.95","730.55","10,64,869","1,12,45,61,949.70","50,476"
"06-Sep-2023","EQ","1,032.00","1,068.95","1,020.50","1,031.65","1,057.75","1,058.70","1,049.91","1,068.95","730.55","21,01,361","2,20,62,49,455.55","61,446"
"05-Sep-2023","EQ","1,027.65","1,035.00","1,022.70","1,024.85","1,034.00","1,031.65","1,029.85","1,049.00","730.55","6,60,018","67,97,20,281.15","26,098"
"04-Sep-2023","EQ","1,014.00","1,031.00","1,002.60","1,012.45","1,024.00","1,024.85","1,019.73","1,049.00","730.55","7,21,197","73,54,24,901.15","32,739"
"01-Sep-2023","EQ","1,008.00","1,020.60","1,005.00","1,007.55","1,012.15","1,012.45","1,014.05","1,049.00","730.55","4,66,577","47,31,31,068.45","23,161"
"31-Aug-2023","EQ","1,020.00","1,020.00","1,000.35","1,013.35","1,009.80","1,007.55","1,007.63","1,049.00","730.55","9,98,409","1,00,60,31,553.30","30,977"
"30-Aug-2023","EQ","1,003.45","1,020.50","1,003.45","1,003.45","1,014.00","1,013.35","1,014.76","1,049.00","730.55","6,04,846","61,37,70,645.90","24,944"
"29-Aug-2023","EQ","1,007.00","1,016.40","1,000.00","1,000.35","1,006.25","1,003.45","1,008.33","1,049.00","730.55","7,99,395","80,60,54,334.80","28,600"
"28-Aug-2023","EQ","1,008.95","1,015.70","997.20","1,008.15","1,001.00","1,000.35","1,001.66","1,049.00","730.55","4,03,389","40,40,60,134.55","19,101"
"25-Aug-2023","EQ","1,017.20","1,018.45","1,002.05","1,018.75","1,006.00","1,008.15","1,009.19","1,049.00","730.55","7,11,399","71,79,39,366.65","40,675"
"24-Aug-2023","EQ","1,019.00","1,030.70","1,015.85","1,013.85","1,019.90","1,018.75","1,022.56","1,049.00","730.55","6,51,292","66,59,87,023.25","22,661"
"23-Aug-2023","EQ","1,040.05","1,041.20","1,010.15","1,034.20","1,014.50","1,013.85","1,024.52","1,049.00","730.55","10,57,293","1,08,32,17,442.35","32,355"
"22-Aug-2023","EQ","1,005.75","1,036.55","1,000.00","1,002.50","1,036.00","1,034.20","1,028.44","1,049.00","730.55","15,04,647","1,54,74,31,966.00","52,945"
"21-Aug-2023","EQ","1,000.00","1,006.85","988.85","995.45","1,000.95","1,002.50","999.80","1,049.00","730.55","5,16,608","51,65,06,230.35","33,628"
"18-Aug-2023","EQ","1,009.10","1,014.15","992.60","1,002.80","993.30","995.45","1,001.59","1,049.00","730.55","7,68,977","77,01,97,822.30","32,577"
"17-Aug-2023","EQ","997.10","1,007.85","984.80","995.15","1,003.00","1,002.80","1,000.40","1,049.00","730.55","12,44,731","1,24,52,29,395.55","41,101"
"16-Aug-2023","EQ","985.65","996.40","976.05","986.75","994.00","995.15","986.57","1,049.00","730.55","5,50,173","54,27,82,908.65","34,144"
"14-Aug-2023","EQ","987.60","995.70","981.55","987.60","984.55","986.75","989.24","1,049.00","730.55","8,13,223","80,44,70,017.20","37,150"
"11-Aug-2023","EQ","1,006.05","1,009.90","985.00","1,010.85","987.50","987.60","993.62","1,049.00","730.55","5,52,202","54,86,79,293.85","28,178"
"10-Aug-2023","EQ","1,018.60","1,018.80","1,007.60","1,018.60","1,010.95","1,010.85","1,011.76","1,049.00","730.55","2,80,293","28,35,90,309.95","17,301"
"09-Aug-2023","EQ","1,022.25","1,024.00","1,008.15","1,019.65","1,016.10","1,018.60","1,015.52","1,049.00","730.55","4,28,259","43,49,04,318.35","21,664"
"08-Aug-2023","EQ","1,010.00","1,021.90","1,006.50","1,005.90","1,018.50","1,019.65","1,015.84","1,049.00","730.55","8,60,792","87,44,26,338.95","43,025"
"07-Aug-2023","EQ","1,003.05","1,009.00","990.20","1,005.95","1,003.20","1,005.90","1,001.20","1,049.00","730.55","6,81,753","68,25,68,910.05","31,679"
"04-Aug-2023","EQ","1,006.80","1,009.00","996.45","1,002.40","1,002.50","1,005.95","1,003.34","1,049.00","730.55","3,82,504","38,37,81,821.95","25,505"
"03-Aug-2023","EQ","1,005.20","1,013.80","995.00","1,003.60","1,002.00","1,002.40","1,003.27","1,049.00","730.55","5,71,218","57,30,88,172.35","27,557"
"02-Aug-2023","EQ","1,017.85","1,018.00","986.05","1,017.75","1,003.00","1,003.60","999.45","1,049.00","730.55","8,98,416","89,79,25,009.90","42,341"
"01-Aug-2023","EQ","1,018.00","1,030.00","1,013.20","1,015.85","1,017.00","1,017.75","1,020.94","1,049.00","730.55","9,58,075","97,81,34,387.60","32,256"
"31-Jul-2023","EQ","1,014.00","1,019.75","1,004.45","1,011.85","1,014.50","1,015.85","1,013.00","1,049.00","730.55","7,87,817","79,80,56,085.50","40,036"
"28-Jul-2023","EQ","1,000.60","1,014.00","991.60","996.95","1,010.00","1,011.85","1,005.84","1,049.00","730.55","13,15,502","1,32,31,88,492.55","41,963"
"27-Jul-2023","EQ","988.90","999.50","983.30","983.90","998.00","996.95","992.86","1,049.00","730.55","11,92,702","1,18,41,83,788.65","57,760"
"26-Jul-2023","EQ","989.45","998.90","977.40","983.45","983.30","983.90","986.65","1,049.00","730.55","12,87,267","1,27,00,85,972.60","49,208"
"25-Jul-2023","EQ","986.15","990.00","974.00","977.65","984.60","983.45","983.23","1,049.00","730.55","14,75,852","1,45,11,00,037.95","64,528"
"24-Jul-2023","EQ","1,049.00","1,049.00","973.25","1,039.05","978.50","977.65","992.01","1,049.00","730.55","61,09,585","6,06,07,58,838.35","1,56,455"
"21-Jul-2023","EQ","995.00","1,044.00","975.10","975.05","1,038.00","1,039.05","1,019.47","1,044.00","730.55","83,46,024","8,50,85,06,760.70","1,82,668"
"20-Jul-2023","EQ","972.05","977.05","962.10","970.95","976.50","975.05","968.27","982.50","730.55","14,66,161","1,41,96,35,954.65","54,030"
"19-Jul-2023","EQ","960.30","976.75","960.30","960.30","971.50","970.95","971.73","982.50","730.55","12,70,000","1,23,40,96,418.55","58,239"
"18-Jul-2023","EQ","977.10","982.50","954.00","973.15","963.30","960.30","962.53","982.50","730.55","10,98,883","1,05,77,07,795.10","51,762"
"17-Jul-2023","EQ","946.35","978.30","946.35","944.80","976.00","973.15","965.15","978.30","730.55","23,49,402","2,26,75,23,154.80","86,880"
"14-Jul-2023","EQ","926.95","947.45","924.90","924.50","945.00","944.80","937.59","951.80","730.55","9,64,936","90,47,16,017.95","33,083"
"13-Jul-2023","EQ","929.45","939.50","917.10","929.15","924.25","924.50","928.35","951.80","730.55","7,93,742","73,68,73,859.40","31,105"
"12-Jul-2023","EQ","929.50","939.50","918.75","925.35","927.65","929.15","926.58","951.80","730.55","11,60,673","1,07,54,52,315.30","37,478"
"11-Jul-2023","EQ","919.00","927.45","909.50","914.90","925.00","925.35","918.20","951.80","730.55","6,80,447","62,47,85,311.60","27,140"
"10-Jul-2023","EQ","907.35","920.60","905.20","914.65","914.00","914.90","913.60","951.80","730.55","8,96,148","81,87,20,466.45","30,760"
"07-Jul-2023","EQ","942.05","943.00","911.45","944.05","914.35","914.65","925.25","951.80","730.55","12,43,755","1,15,07,78,394.45","63,820"
"06-Jul-2023","EQ","932.80","949.90","924.35","930.05","945.00","944.05","940.82","951.80","730.55","7,32,653","68,92,97,223.70","33,312"
"05-Jul-2023","EQ","919.70","940.50","919.00","917.65","930.35","930.05","928.50","951.80","730.55","10,40,442","96,60,51,129.85","43,467"
"04-Jul-2023","EQ","920.05","926.90","914.00","920.05","917.75","917.65","918.67","951.80","730.55","5,27,033","48,41,70,616.95","30,741"
"03-Jul-2023","EQ","913.10","931.75","909.60","912.20","918.50","920.05","918.68","951.80","730.55","6,91,211","63,50,02,398.55","28,307"
"30-Jun-2023","EQ","915.00","922.45","909.60","913.20","912.20","912.20","914.34","951.80","730.55","4,60,345","42,09,12,483.75","32,302"
"28-Jun-2023","EQ","915.00","921.90","910.80","910.00","914.00","913.20","915.60","951.80","730.55","7,47,306","68,42,36,760.70","29,093"
"27-Jun-2023","EQ","906.75","915.80","897.25","901.00","913.00","910.00","909.78","951.80","730.55","7,84,408","71,36,41,120.75","37,826"
"26-Jun-2023","EQ","906.05","908.00","896.40","906.60","897.40","901.00","902.55","951.80","730.55","8,11,669","73,25,69,548.15","31,105"
"23-Jun-2023","EQ","892.00","909.00","888.35","894.25","904.85","906.60","900.92","951.80","724.10","9,53,329","85,88,75,226.45","30,353"
"22-Jun-2023","EQ","896.30","905.10","892.40","896.40","893.25","894.25","899.33","951.80","724.10","5,38,864","48,46,14,883.60","20,963"
"21-Jun-2023","EQ","895.00","906.55","892.70","891.75","897.00","896.40","899.59","951.80","724.10","6,89,890","62,06,18,985.50","30,487"
"20-Jun-2023","EQ","898.90","898.90","889.35","899.05","894.65","891.75","892.55","951.80","724.10","5,85,057","52,21,90,046.70","26,098"
"19-Jun-2023","EQ","913.00","919.95","896.50","909.35","897.05","899.05","904.74","951.80","724.10","4,14,584","37,50,89,292.85","22,284"
"16-Jun-2023","EQ","903.45","911.80","896.85","896.05","908.80","909.35","905.64","951.80","712.00","7,01,638","63,54,32,927.80","30,503"
"15-Jun-2023","EQ","898.00","900.00","888.30","898.05","900.00","896.05","895.54","951.80","712.00","4,65,225","41,66,26,528.40","25,817"
"14-Jun-2023","EQ","895.25","906.75","889.40","893.50","897.50","898.05","898.24","951.80","712.00","7,19,762","64,65,20,878.75","29,927"
"13-Jun-2023","EQ","880.95","896.10","880.90","880.75","892.35","893.50","891.48","951.80","712.00","5,68,855","50,71,23,217.50","27,944"
"12-Jun-2023","EQ","891.00","892.85","872.00","888.20","880.20","880.75","881.39","951.80","712.00","6,92,376","61,02,53,994.20","28,113"
"09-Jun-2023","EQ","871.05","894.00","870.15","871.05","887.00","888.20","881.11","951.80","712.00","10,41,577","91,77,43,938.45","42,022"
"08-Jun-2023","EQ","879.00","879.50","866.20","875.45","872.00","871.05","871.97","951.80","712.00","8,26,968","72,10,87,419.45","28,402"
"07-Jun-2023","EQ","869.90","878.05","866.35","867.00","874.35","875.45","873.30","951.80","712.00","7,92,531","69,21,20,364.40","47,063"
"06-Jun-2023","EQ","874.90","878.35","864.50","876.15","868.95","867.00","868.98","951.80","712.00","3,01,807","26,22,64,934.35","19,059"
"05-Jun-2023","EQ","873.00","882.00","866.50","874.65","875.60","876.15","873.33","951.80","712.00","4,39,560","38,38,82,521.05","28,971"
"02-Jun-2023","EQ","882.00","882.55","871.50","876.15","876.00","874.65","874.67","951.80","712.00","5,03,772","44,06,32,658.55","35,973"
"01-Jun-2023","EQ","883.00","888.50","872.40","883.50","874.80","876.15","881.70","951.80","712.00","5,45,741","48,11,81,118.35","18,578"
"31-May-2023","EQ","870.00","885.85","867.00","867.15","881.20","883.50","880.01","951.80","712.00","15,33,930","1,34,98,68,947.95","39,078"
"30-May-2023","EQ","866.55","869.60","859.55","866.55","867.00","867.15","865.59","951.80","712.00","7,70,563","66,69,93,244.55","26,084"
"29-May-2023","EQ","858.95","868.10","851.55","858.65","864.50","866.55","863.52","951.80","712.00","15,12,222","1,30,58,33,179.25","23,630"
"26-May-2023","EQ","838.50","860.70","838.10","841.30","857.70","858.65","855.53","951.80","712.00","17,50,270","1,49,74,04,456.85","42,726"
"25-May-2023","EQ","836.90","842.80","831.05","835.30","842.00","841.30","839.23","951.80","712.00","6,66,410","55,92,70,489.85","27,287"
"24-May-2023","EQ","820.00","838.20","818.50","821.95","834.00","835.30","831.75","951.80","712.00","8,92,521","74,23,52,245.35","29,573"
"23-May-2023","EQ","825.00","826.40","819.40","823.65","819.45","821.95","822.48","951.80","712.00","10,73,977","88,33,20,457.00","32,877"
"22-May-2023","EQ","822.00","825.60","812.00","817.05","823.95","823.65","820.12","951.80","712.00","8,57,453","70,32,14,701.30","26,135"
"19-May-2023","EQ","790.00","821.20","781.00","797.00","817.00","817.05","807.41","951.80","712.00","30,25,568","2,44,28,62,889.85","67,162"
"18-May-2023","EQ","797.85","805.00","791.00","796.15","798.00","797.00","799.32","951.80","712.00","4,69,018","37,48,95,403.45","19,116"
"17-May-2023","EQ","801.00","804.15","792.05","802.45","796.90","796.15","798.33","951.80","712.00","5,57,758","44,52,76,516.20","22,755"
"16-May-2023","EQ","810.00","811.00","800.20","805.65","801.00","802.45","805.76","951.80","712.00","4,83,145","38,93,00,000.45","27,790"
"15-May-2023","EQ","795.55","811.20","790.55","795.55","806.00","805.65","804.59","951.80","712.00","9,11,312","73,32,31,164.15","41,603"
"12-May-2023","EQ","795.95","800.75","792.20","795.85","794.50","795.55","797.02","951.80","712.00","6,72,108","53,56,80,762.35","36,931"
"11-May-2023","EQ","798.50","800.75","792.95","794.05","795.55","795.85","796.54","951.80","712.00","4,62,545","36,84,36,730.05","23,992"
"10-May-2023","EQ","794.00","799.80","788.10","792.40","793.15","794.05","794.45","951.80","712.00","7,54,121","59,91,12,206.35","38,563"
"09-May-2023","EQ","794.75","806.00","789.00","793.90","792.75","792.40","796.85","951.80","712.00","10,96,632","87,38,56,138.55","43,317"
"08-May-2023","EQ","790.00","796.00","788.05","787.05","794.00","793.90","792.86","951.80","712.00","4,82,419","38,24,90,519.15","17,457"
"05-May-2023","EQ","782.20","797.85","781.80","783.60","787.20","787.05","791.48","951.80","712.00","11,77,524","93,19,84,771.85","39,611"
"04-May-2023","EQ","789.90","789.90","780.55","785.85","784.00","783.60","783.85","951.80","712.00","5,10,695","40,03,09,104.50","13,912"
"03-May-2023","EQ","779.00","797.50","771.30","779.20","786.80","785.85","789.93","951.80","712.00","14,61,628","1,15,45,86,051.40","53,032"
"02-May-2023","EQ","777.05","784.70","774.25","777.15","779.40","779.20","778.75","951.80","712.00","6,26,485","48,78,73,783.80","36,330"
"28-Apr-2023","EQ","764.10","782.80","764.10","767.80","776.30","777.15","776.74","951.80","712.00","13,50,446","1,04,89,40,183.45","31,967"
"27-Apr-2023","EQ","774.85","775.50","763.70","776.15","765.90","767.80","768.68","951.80","712.00","7,83,910","60,25,72,169.65","21,168"
"26-Apr-2023","EQ","770.95","778.40","764.50","771.15","775.50","776.15","769.67","951.80","712.00","6,88,140","52,96,44,105.80","18,123"
