"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"19-Nov-2019","EQ","612.75","617.35","607.15","612.70","609.55","609.65","611.29","676.60","496.80","8,51,204","52,03,30,024.00","18,684"
"18-Nov-2019","EQ","622.20","625.65","611.00","624.50","611.80","612.70","615.64","676.60","496.80","9,29,243","57,20,80,728.60","36,817"
"15-Nov-2019","EQ","616.90","627.25","614.00","618.45","624.00","624.50","621.59","676.60","496.80","7,85,063","48,79,84,438.75","21,735"
"14-Nov-2019","EQ","619.00","622.35","611.75","620.15","617.20","618.45","617.28","676.60","496.80","8,67,227","53,53,19,254.70","32,881"
"13-Nov-2019","EQ","627.90","634.00","617.90","627.00","619.00","620.15","624.59","676.60","496.80","6,87,275","42,92,68,295.40","24,684"
"11-Nov-2019","EQ","632.00","638.70","623.35","633.05","628.20","627.00","629.38","676.60","496.80","6,56,830","41,33,94,646.90","18,295"
"08-Nov-2019","EQ","647.10","649.25","627.85","648.70","632.35","633.05","639.31","676.60","496.80","11,90,123","76,08,55,162.85","31,083"
"07-Nov-2019","EQ","641.95","649.95","636.00","639.70","649.25","648.70","644.57","676.60","496.80","15,21,095","98,04,50,207.70","32,752"
"06-Nov-2019","EQ","626.55","642.45","623.50","628.80","639.55","639.70","635.27","676.60","496.80","12,82,547","81,47,68,445.50","31,272"
"05-Nov-2019","EQ","635.00","637.00","625.00","636.40","627.70","628.80","629.91","676.60","496.80","8,96,428","56,46,71,261.20","45,624"
"04-Nov-2019","EQ","637.00","644.40","627.75","637.00","635.40","636.40","637.15","676.60","496.80","13,15,012","83,78,54,684.05","35,253"
"01-Nov-2019","EQ","628.85","639.50","625.55","624.95","634.50","637.00","634.90","676.60","496.80","19,78,384","1,25,60,71,668.00","54,652"
"31-Oct-2019","EQ","615.00","629.20","610.70","612.00","628.75","624.95","621.37","676.60","496.80","11,11,478","69,06,40,705.10","27,077"
"30-Oct-2019","EQ","625.30","625.35","609.10","616.10","612.40","612.00","614.24","676.60","496.80","10,86,890","66,76,07,255.00","48,687"
"29-Oct-2019","EQ","629.25","631.25","612.30","629.20","614.95","616.10","619.71","676.60","496.80","10,29,850","63,82,07,995.05","45,711"
"27-Oct-2019","EQ","631.00","635.00","627.00","627.20","629.35","629.20","629.84","676.60","496.80","1,13,856","7,17,11,141.70","2,895"
"25-Oct-2019","EQ","603.30","636.90","603.30","608.95","628.65","627.20","625.95","676.60","496.80","31,14,733","1,94,96,69,514.80","63,510"
"24-Oct-2019","EQ","621.50","624.80","606.20","620.05","610.60","608.95","613.22","676.60","496.80","15,17,923","93,08,19,229.70","44,574"
"23-Oct-2019","EQ","610.00","621.50","609.70","612.15","620.60","620.05","617.95","676.60","496.80","9,60,332","59,34,37,209.65","25,345"
"22-Oct-2019","EQ","634.90","644.30","606.65","635.20","611.75","612.15","622.82","676.60","496.80","22,96,738","1,43,04,49,474.25","50,325"
"18-Oct-2019","EQ","632.40","644.80","631.80","635.45","634.00","635.20","639.15","676.60","496.80","14,61,351","93,40,24,010.10","23,630"
"17-Oct-2019","EQ","628.50","637.10","625.15","626.25","636.20","635.45","630.95","676.60","496.80","13,28,903","83,84,66,009.00","29,158"
"16-Oct-2019","EQ","616.30","628.55","616.30","618.40","625.85","626.25","625.21","676.60","496.80","13,42,068","83,90,73,815.25","38,668"
"15-Oct-2019","EQ","617.00","625.00","616.95","616.65","619.00","618.40","620.36","676.60","496.80","14,12,617","87,63,31,003.15","45,636"
"14-Oct-2019","EQ","613.10","622.15","611.30","609.30","615.00","616.65","616.04","676.60","496.80","10,68,802","65,84,23,352.20","22,546"
"11-Oct-2019","EQ","615.25","621.00","603.00","615.15","611.25","609.30","611.11","676.60","438.20","11,94,736","73,01,17,881.65","30,274"
"10-Oct-2019","EQ","622.30","631.55","611.75","621.50","614.15","615.15","621.70","676.60","438.20","12,61,320","78,41,59,019.70","30,068"
"09-Oct-2019","EQ","617.30","625.80","612.70","617.30","622.50","621.50","620.17","676.60","438.20","10,45,125","64,81,56,485.70","27,174"
"07-Oct-2019","EQ","618.00","628.30","612.30","616.60","616.15","617.30","620.60","676.60","438.20","9,09,608","56,45,06,914.00","20,340"
"04-Oct-2019","EQ","627.00","634.35","614.05","620.55","614.10","616.60","622.51","676.60","438.20","14,64,250","91,15,04,591.50","49,083"
"03-Oct-2019","EQ","638.10","638.10","617.75","643.95","619.50","620.55","623.65","676.60","438.20","16,26,483","1,01,43,60,344.10","36,770"
"01-Oct-2019","EQ","667.10","667.75","635.30","667.00","645.55","643.95","648.12","676.60","438.20","11,20,197","72,60,20,842.40","26,840"
"30-Sep-2019","EQ","664.60","671.15","662.20","664.30","666.30","667.00","667.16","676.60","438.20","9,44,609","63,02,08,108.30","34,746"
"27-Sep-2019","EQ","670.95","674.00","659.10","670.95","662.05","664.30","668.65","676.60","438.20","12,38,356","82,80,24,704.30","37,529"
"26-Sep-2019","EQ","654.00","674.00","652.90","650.80","670.70","670.95","668.51","676.60","438.20","19,34,513","1,29,32,47,362.35","54,011"
"25-Sep-2019","EQ","651.10","659.00","647.25","650.25","651.40","650.80","651.50","676.60","438.20","29,05,402","1,89,28,82,468.60","62,946"
"24-Sep-2019","EQ","655.00","655.40","645.15","648.50","647.90","650.25","649.63","676.60","438.20","17,66,379","1,14,74,92,827.80","67,075"
"23-Sep-2019","EQ","636.00","664.40","632.10","623.95","660.00","648.50","654.39","676.60","438.20","33,45,282","2,18,91,20,452.70","74,430"
"20-Sep-2019","EQ","598.75","630.45","596.25","600.30","624.90","623.95","621.07","676.60","438.20","24,96,887","1,55,07,40,167.50","57,875"
"19-Sep-2019","EQ","603.95","609.45","594.00","603.55","598.75","600.30","601.51","676.60","438.20","11,33,182","68,16,18,695.00","39,899"
"18-Sep-2019","EQ","601.40","607.00","600.50","599.10","603.00","603.55","603.40","676.60","438.20","9,17,920","55,38,71,443.05","29,013"
"17-Sep-2019","EQ","610.15","613.25","593.85","609.80","600.00","599.10","601.70","676.60","438.20","14,66,817","88,25,82,929.10","44,481"
"16-Sep-2019","EQ","612.00","614.95","606.85","616.00","609.50","609.80","610.57","676.60","438.20","10,22,438","62,42,73,302.10","30,885"
"13-Sep-2019","EQ","616.70","617.10","606.45","614.00","615.00","616.00","612.21","676.60","438.20","7,35,238","45,01,18,547.95","30,726"
"12-Sep-2019","EQ","616.80","626.00","611.85","616.75","613.00","614.00","620.86","676.60","438.20","11,80,191","73,27,29,860.90","38,013"
"11-Sep-2019","EQ","619.05","622.80","613.50","617.25","614.10","616.75","617.87","676.60","438.20","12,84,170","79,34,51,689.90","53,669"
"09-Sep-2019","EQ","609.10","618.85","607.70","609.10","617.00","617.25","615.19","676.60","438.20","8,65,233","53,22,78,574.10","30,503"
"06-Sep-2019","EQ","607.50","612.05","602.10","606.50","607.45","609.10","607.52","676.60","438.20","8,29,805","50,41,20,042.80","15,322"
"05-Sep-2019","EQ","610.00","613.80","599.80","612.85","605.85","606.50","606.41","676.60","438.20","13,09,834","79,42,92,680.10","31,101"
"04-Sep-2019","EQ","621.30","622.85","606.55","621.30","611.95","612.85","614.03","676.60","438.20","15,90,757","97,67,78,052.75","50,089"
"03-Sep-2019","EQ","625.30","636.00","617.70","628.25","619.15","621.30","628.55","676.60","438.20","21,93,190","1,37,85,21,539.50","57,301"
"30-Aug-2019","EQ","618.05","632.40","614.45","613.55","632.40","628.25","623.39","676.60","438.20","31,45,927","1,96,11,34,992.25","82,604"
"29-Aug-2019","EQ","605.00","618.70","602.00","599.80","616.85","613.55","611.43","676.60","438.20","32,03,753","1,95,88,63,357.75","58,915"
"28-Aug-2019","EQ","604.00","608.50","593.10","599.55","600.00","599.80","600.80","676.60","438.20","13,27,138","79,73,46,753.25","31,307"
"27-Aug-2019","EQ","593.00","605.00","589.75","590.50","602.50","599.55","599.37","676.60","438.20","20,54,499","1,23,14,00,729.20","72,694"
"26-Aug-2019","EQ","583.70","594.55","571.85","582.50","590.65","590.50","588.07","676.60","438.20","21,82,588","1,28,35,14,219.50","45,738"
"23-Aug-2019","EQ","562.10","584.95","562.00","564.40","579.30","582.50","577.77","676.60","438.20","13,49,987","77,99,80,474.05","49,307"
"22-Aug-2019","EQ","577.10","587.40","561.00","578.85","565.00","564.40","574.32","676.60","438.20","24,96,040","1,43,35,22,492.50","65,114"
"21-Aug-2019","EQ","595.00","596.95","564.30","578.05","578.50","578.85","579.41","676.60","438.20","48,91,313","2,83,40,56,104.25","1,13,082"
"20-Aug-2019","EQ","588.90","588.90","576.20","585.70","577.15","578.05","581.40","676.60","438.20","10,40,092","60,47,13,593.25","34,010"
"19-Aug-2019","EQ","593.00","604.00","582.30","589.55","585.00","585.70","592.05","676.60","438.20","18,96,932","1,12,30,87,010.15","31,618"
"16-Aug-2019","EQ","584.00","594.90","580.00","588.55","587.95","589.55","587.28","676.60","438.20","12,41,250","72,89,56,315.15","61,432"
"14-Aug-2019","EQ","584.00","603.95","583.45","583.70","587.25","588.55","591.87","676.60","438.20","20,39,278","1,20,69,80,481.85","75,469"
"13-Aug-2019","EQ","610.00","610.00","578.55","605.10","582.00","583.70","587.93","676.60","438.20","29,47,262","1,73,27,96,008.60","70,856"
"09-Aug-2019","EQ","598.90","609.15","597.15","597.55","609.00","605.10","602.92","676.60","438.20","9,75,937","58,84,12,121.15","27,788"
"08-Aug-2019","EQ","602.55","608.00","588.00","599.10","597.10","597.55","598.34","676.60","438.20","27,06,881","1,61,96,36,660.70","72,516"
"07-Aug-2019","EQ","592.00","608.20","592.00","592.55","598.85","599.10","601.91","676.60","438.20","20,73,682","1,24,81,76,805.85","73,996"
"06-Aug-2019","EQ","583.95","600.00","583.00","584.60","592.90","592.55","593.60","676.60","438.20","19,82,100","1,17,65,74,789.35","65,102"
"05-Aug-2019","EQ","582.00","589.75","573.00","582.90","584.60","584.60","581.76","676.60","438.20","19,69,059","1,14,55,19,760.20","76,236"
"02-Aug-2019","EQ","574.80","593.00","571.05","575.50","585.00","582.90","584.16","676.60","438.20","23,97,977","1,40,07,92,292.25","79,812"
"01-Aug-2019","EQ","588.05","591.70","567.90","594.05","577.95","575.50","578.36","676.60","438.20","10,47,139","60,56,21,803.45","44,262"
"31-Jul-2019","EQ","568.80","597.35","563.10","568.80","593.00","594.05","585.12","676.60","438.20","14,03,452","82,11,93,629.60","48,866"
"30-Jul-2019","EQ","585.00","593.15","566.85","587.00","569.30","568.80","578.51","676.60","438.20","13,15,846","76,12,35,673.70","48,468"
"29-Jul-2019","EQ","592.00","594.65","575.75","592.55","586.05","587.00","584.49","676.60","438.20","8,75,622","51,17,88,542.20","28,479"
"26-Jul-2019","EQ","582.75","595.00","580.25","582.75","592.00","592.55","589.73","676.60","438.20","8,39,312","49,49,69,472.45","30,243"
"25-Jul-2019","EQ","580.40","592.45","574.00","579.45","585.15","582.75","584.10","676.60","438.20","10,05,011","58,70,27,669.60","36,851"
"24-Jul-2019","EQ","589.90","594.50","576.90","590.35","580.00","579.45","583.26","676.60","438.20","11,46,331","66,86,11,059.55","44,695"
"23-Jul-2019","EQ","596.05","600.00","580.10","599.55","589.05","590.35","589.29","676.60","438.20","40,23,782","2,37,11,70,396.55","84,497"
"22-Jul-2019","EQ","582.10","601.80","577.30","581.95","600.50","599.55","592.77","676.60","438.20","19,27,371","1,14,24,89,780.30","40,958"
"19-Jul-2019","EQ","604.20","607.70","577.80","601.85","582.80","581.95","590.37","676.60","438.20","22,91,454","1,35,27,99,859.20","54,285"
"18-Jul-2019","EQ","596.85","609.50","594.00","596.85","603.50","601.85","602.56","676.60","438.20","23,94,106","1,44,25,84,926.85","59,877"
"17-Jul-2019","EQ","593.30","603.10","589.45","596.95","596.00","596.85","597.55","676.60","438.20","14,52,156","86,77,37,414.10","37,773"
"16-Jul-2019","EQ","587.55","599.25","584.00","587.30","596.80","596.95","592.88","676.60","438.20","11,74,333","69,62,41,312.15","27,780"
"15-Jul-2019","EQ","587.00","592.60","580.05","587.30","588.10","587.30","585.83","676.60","438.20","9,58,019","56,12,40,459.50","21,549"
"12-Jul-2019","EQ","565.10","593.35","560.10","566.20","585.60","587.30","581.91","676.60","438.20","21,47,283","1,24,95,24,745.35","44,645"
"11-Jul-2019","EQ","564.70","568.80","557.70","560.45","567.05","566.20","564.33","676.60","438.20","6,17,876","34,86,84,302.25","23,179"
"10-Jul-2019","EQ","570.00","574.85","554.20","568.90","560.30","560.45","563.61","676.60","438.20","9,53,559","53,74,36,380.75","39,576"
"09-Jul-2019","EQ","577.55","581.70","562.15","580.95","570.00","568.90","568.42","676.60","438.20","9,31,240","52,93,36,967.45","46,408"
"08-Jul-2019","EQ","575.10","585.40","567.65","580.50","579.35","580.95","577.23","676.60","438.20","14,72,082","84,97,27,810.70","36,525"
"05-Jul-2019","EQ","574.20","585.70","565.80","575.00","580.35","580.50","576.61","676.60","438.20","12,52,555","72,22,35,434.35","42,794"
"04-Jul-2019","EQ","578.10","581.35","573.30","579.70","575.80","575.00","577.76","676.60","438.20","12,51,513","72,30,69,296.45","34,894"
"03-Jul-2019","EQ","594.90","595.45","577.15","594.90","579.20","579.70","582.46","676.60","438.20","13,19,940","76,88,10,582.15","38,079"
"02-Jul-2019","EQ","588.15","596.60","582.10","588.20","594.55","594.90","590.77","676.60","438.20","20,50,192","1,21,11,98,294.55","32,188"
"01-Jul-2019","EQ","586.95","592.80","585.00","584.95","587.10","588.20","588.16","676.60","438.20","12,17,743","71,62,24,090.75","27,971"
"28-Jun-2019","EQ","576.35","589.80","576.35","576.15","584.85","584.95","584.03","708.75","438.20","20,87,870","1,21,93,76,415.75","39,647"
"27-Jun-2019","EQ","568.90","578.10","567.00","566.75","575.00","576.15","574.95","708.75","438.20","22,77,777","1,30,96,17,520.65","27,821"
"26-Jun-2019","EQ","558.75","572.40","558.20","560.70","567.50","566.75","568.22","708.75","438.20","11,66,570","66,28,69,418.45","22,471"
"25-Jun-2019","EQ","556.50","562.85","552.55","560.05","560.70","560.70","559.92","708.75","438.20","7,46,985","41,82,50,497.30","37,872"
"24-Jun-2019","EQ","554.35","562.60","552.20","551.90","558.05","560.05","558.41","708.75","438.20","7,06,786","39,46,79,744.10","26,751"
"21-Jun-2019","EQ","541.60","561.30","537.10","541.60","553.15","551.90","551.46","708.75","438.20","27,26,318","1,50,34,43,070.85","64,287"
"20-Jun-2019","EQ","521.10","543.95","518.10","520.20","543.75","541.60","532.61","708.75","438.20","10,41,677","55,48,06,634.30","43,233"
"19-Jun-2019","EQ","537.50","538.70","511.25","535.30","521.00","520.20","524.18","708.75","438.20","11,86,752","62,20,74,333.40","42,511"
"18-Jun-2019","EQ","540.00","541.70","529.05","539.45","534.20","535.30","535.51","708.75","438.20","8,32,411","44,57,67,311.10","28,534"
"17-Jun-2019","EQ","551.10","553.15","538.35","551.95","540.05","539.45","543.84","708.75","438.20","8,90,517","48,42,95,683.40","27,757"
"14-Jun-2019","EQ","565.00","566.60","549.55","566.20","550.50","551.95","557.26","3,479.40","438.20","8,86,986","49,42,82,113.55","41,399"
"13-Jun-2019","EQ","578.40","578.40","563.25","575.55","565.85","566.20","568.89","3,479.40","438.20","11,38,787","64,78,48,471.50","46,896"
"12-Jun-2019","EQ","559.55","579.00","556.30","562.65","578.50","575.55","571.28","3,479.40","438.20","23,13,546","1,32,16,85,442.40","50,303"
"11-Jun-2019","EQ","564.50","573.00","559.50","563.65","562.80","562.65","566.57","3,479.40","438.20","21,44,450","1,21,49,70,508.55","47,803"
"10-Jun-2019","EQ","553.10","566.90","551.00","551.30","564.40","563.65","561.49","3,479.40","438.20","21,99,870","1,23,51,94,542.25","51,893"
"07-Jun-2019","EQ","556.40","566.40","545.05","556.95","551.00","551.30","555.59","3,479.40","438.20","16,92,483","94,03,26,767.20","46,453"
"06-Jun-2019","EQ","571.60","573.00","553.60","571.80","557.50","556.95","562.72","3,479.40","438.20","20,04,180","1,12,78,01,862.90","69,220"
"04-Jun-2019","EQ","552.15","574.80","548.60","557.60","571.00","571.80","566.69","3,479.40","438.20","35,99,023","2,03,95,46,376.20","69,471"
"03-Jun-2019","EQ","553.15","564.95","549.90","554.05","558.00","557.60","558.22","3,479.40","438.20","20,90,788","1,16,71,09,772.00","46,212"
"31-May-2019","EQ","542.00","557.40","536.75","539.60","553.00","554.05","548.19","3,479.40","438.20","29,97,826","1,64,33,70,904.95","52,513"
"30-May-2019","EQ","528.00","544.40","525.25","535.20","539.15","539.60","535.91","3,479.40","438.20","56,59,761","3,03,31,34,664.95","1,09,043"
"29-May-2019","EQ","546.95","546.95","532.45","544.00","534.90","535.20","537.64","3,479.40","438.20","7,21,367","38,78,39,112.00","30,161"
"28-May-2019","EQ","537.25","547.50","537.25","536.35","544.75","544.00","543.33","3,479.40","438.20","23,52,913","1,27,84,08,267.20","56,529"
"27-May-2019","EQ","536.00","541.00","530.20","547.95","536.00","536.35","535.31","3,479.40","438.20","13,16,062","70,44,95,526.00","38,293"
"24-May-2019","EQ","535.50","551.30","534.40","534.20","547.95","547.95","544.34","3,479.40","438.20","10,06,522","54,78,85,944.70","53,641"
"23-May-2019","EQ","546.00","551.20","531.20","542.80","535.65","534.20","540.20","3,479.40","438.20","10,39,771","56,16,82,432.50","46,692"
"22-May-2019","EQ","552.70","552.70","538.75","551.15","541.40","542.80","543.58","3,479.40","438.20","8,67,201","47,13,94,666.90","40,552"
"21-May-2019","EQ","549.90","562.85","543.50","553.45","550.30","551.15","552.42","3,479.40","438.20","27,85,383","1,53,87,13,167.05","82,695"
"20-May-2019","EQ","542.25","557.00","533.45","531.50","554.35","553.45","548.28","3,479.40","438.20","18,32,929","1,00,49,50,859.95","64,021"
"17-May-2019","EQ","523.60","536.50","519.00","523.60","532.25","531.50","529.92","3,479.40","438.20","16,47,513","87,30,52,373.35","56,414"
"16-May-2019","EQ","526.20","529.00","513.00","523.55","527.00","523.60","519.18","3,479.40","438.20","12,91,009","67,02,67,369.65","45,884"
"15-May-2019","EQ","532.00","534.95","521.10","531.10","523.05","523.55","526.31","3,479.40","438.20","21,94,025","1,15,47,39,568.15","35,579"
"14-May-2019","EQ","524.35","535.25","520.00","527.90","531.80","531.10","528.45","3,479.40","438.20","10,35,449","54,71,81,073.10","46,457"
"13-May-2019","EQ","537.50","543.35","525.25","537.90","527.55","527.90","536.11","3,479.40","438.20","11,68,551","62,64,74,194.45","38,582"
"10-May-2019","EQ","525.80","540.45","525.30","525.80","536.00","537.90","534.62","3,505.00","438.20","10,90,708","58,31,12,779.55","33,493"
"09-May-2019","EQ","524.00","531.75","524.00","526.80","524.70","525.80","527.23","3,505.00","438.20","8,34,823","44,01,43,268.65","25,123"
"08-May-2019","EQ","521.70","537.20","521.00","522.30","528.00","526.80","530.19","3,505.00","438.20","11,90,506","63,11,98,535.75","34,637"
"07-May-2019","EQ","523.00","529.95","521.00","522.20","522.05","522.30","525.99","3,505.00","438.20","6,23,670","32,80,43,927.10","24,101"
"06-May-2019","EQ","526.00","531.05","519.60","531.10","521.65","522.20","524.56","3,505.00","438.20","9,14,033","47,94,67,877.75","20,195"
"03-May-2019","EQ","544.50","546.35","529.35","543.70","530.10","531.10","537.16","3,657.20","438.20","11,77,221","63,23,52,672.25","30,499"
"02-May-2019","EQ","558.90","561.00","542.15","561.10","543.15","543.70","550.39","3,657.20","438.20","8,77,395","48,29,07,755.85","37,492"
"30-Apr-2019","EQ","543.20","562.90","543.20","547.00","561.40","561.10","555.97","3,657.20","438.20","20,20,715","1,12,34,63,331.75","57,323"
"26-Apr-2019","EQ","547.50","551.40","543.25","547.65","545.45","547.00","546.88","3,657.20","438.20","7,22,337","39,50,31,683.85","26,200"
"25-Apr-2019","EQ","554.50","556.80","544.80","555.00","548.80","547.65","551.01","3,657.20","438.20","11,77,111","64,86,01,493.95","44,778"
"24-Apr-2019","EQ","554.00","559.50","549.05","554.50","555.00","555.00","553.95","3,657.20","438.20","14,32,922","79,37,67,782.15","32,685"
"23-Apr-2019","EQ","550.00","556.85","542.30","549.75","552.40","554.50","551.89","3,657.20","438.20","10,46,858","57,77,51,396.55","28,813"
"22-Apr-2019","EQ","552.00","552.40","546.05","552.75","550.00","549.75","549.96","3,657.20","438.20","6,02,822","33,15,29,404.10","19,164"
"18-Apr-2019","EQ","558.90","558.90","545.10","556.05","554.20","552.75","552.32","3,657.20","438.20","12,48,023","68,93,03,066.30","32,413"
"16-Apr-2019","EQ","551.40","557.80","550.50","550.60","556.10","556.05","555.23","3,657.20","438.20","11,72,951","65,12,54,424.30","31,559"
"15-Apr-2019","EQ","548.85","554.20","546.00","547.35","550.50","550.60","550.99","3,657.20","438.20","9,85,497","54,29,99,331.90","19,681"
"12-Apr-2019","EQ","555.35","557.25","544.10","554.55","547.00","547.35","548.93","3,657.20","438.20","13,74,575","75,45,44,824.85","30,579"
"11-Apr-2019","EQ","545.80","556.25","542.00","547.15","555.10","554.55","552.58","3,657.20","438.20","18,00,769","99,50,60,737.60","49,683"
"10-Apr-2019","EQ","544.15","553.90","543.45","544.30","547.00","547.15","548.71","3,657.20","438.20","18,95,631","1,04,01,43,983.15","39,904"
"09-Apr-2019","EQ","533.00","546.00","532.10","533.55","544.15","544.30","540.21","3,657.20","438.20","16,29,349","88,01,90,828.00","45,772"
"08-Apr-2019","EQ","537.40","543.50","531.50","536.35","533.25","533.55","536.59","3,657.20","438.20","14,27,858","76,61,76,222.40","26,722"
"05-Apr-2019","EQ","543.85","545.00","535.00","538.00","536.00","536.35","539.52","3,657.20","438.20","13,31,657","71,84,56,647.05","32,986"
"04-Apr-2019","EQ","536.95","543.00","527.00","535.80","542.50","538.00","534.95","3,657.20","438.20","17,94,954","96,02,16,774.80","57,377"
"03-Apr-2019","EQ","544.00","547.80","533.55","540.65","535.00","535.80","540.60","3,657.20","438.20","16,73,139","90,45,04,532.30","36,105"
"02-Apr-2019","EQ","549.00","555.50","538.45","549.40","540.60","540.65","545.32","3,657.20","438.20","17,16,206","93,58,82,376.05","45,062"
"01-Apr-2019","EQ","558.40","562.75","545.15","553.90","549.00","549.40","554.28","3,657.20","438.20","20,00,332","1,10,87,53,963.05","50,293"
"29-Mar-2019","EQ","536.00","558.00","536.00","532.40","558.00","553.90","550.33","3,657.20","438.20","33,53,752","1,84,56,75,396.05","56,109"
"28-Mar-2019","EQ","539.00","543.55","530.30","539.95","533.00","532.40","533.99","3,657.20","438.20","36,81,691","1,96,59,88,483.75","38,274"
"27-Mar-2019","EQ","549.10","553.40","537.00","548.70","537.95","539.95","546.98","3,657.20","438.20","18,51,486","1,01,27,18,980.50","53,488"
"26-Mar-2019","EQ","552.00","558.45","546.05","552.10","548.00","548.70","552.14","3,657.20","438.20","11,28,525","62,31,00,649.25","35,637"
"25-Mar-2019","EQ","561.25","563.35","543.35","565.10","551.00","552.10","550.77","3,657.20","438.20","19,83,101","1,09,22,31,019.45","68,623"
"22-Mar-2019","EQ","572.30","573.35","562.75","571.60","563.75","565.10","568.33","3,657.20","438.20","10,20,415","57,99,29,769.15","36,387"
"20-Mar-2019","EQ","575.00","577.00","569.15","575.05","570.05","571.60","572.48","3,657.20","438.20","9,20,117","52,67,48,062.45","38,807"
"19-Mar-2019","EQ","574.00","580.20","568.35","573.80","574.10","575.05","572.87","3,657.20","438.20","13,68,113","78,37,44,607.95","55,105"
