"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-Nov-2021","EQ","888.60","904.80","876.50","890.10","883.50","882.95","888.87","1,019.95","507.50","31,94,347","2,83,93,52,543.75","73,262"
"29-Nov-2021","EQ","882.00","900.00","862.00","885.70","886.75","890.10","886.87","1,019.95","507.50","25,98,008","2,30,40,98,513.20","77,736"
"26-Nov-2021","EQ","930.00","937.80","881.30","942.35","886.55","885.70","902.04","1,019.95","507.50","34,12,104","3,07,78,45,071.50","93,032"
"25-Nov-2021","EQ","944.00","946.95","928.70","938.25","945.00","942.35","940.04","1,019.95","507.50","13,41,040","1,26,06,33,300.05","28,746"
"24-Nov-2021","EQ","931.00","958.10","930.75","930.90","934.10","938.25","947.78","1,019.95","507.50","28,47,579","2,69,88,64,335.85","62,351"
"23-Nov-2021","EQ","916.45","937.70","910.00","919.95","930.45","930.90","929.24","1,019.95","507.50","14,69,479","1,36,54,99,508.35","46,302"
"22-Nov-2021","EQ","948.00","948.00","905.05","920.05","918.75","919.95","921.84","1,019.95","507.50","34,60,459","3,18,99,97,441.75","91,736"
"18-Nov-2021","EQ","933.00","951.00","900.30","928.35","917.00","920.05","925.72","1,019.95","507.50","34,76,119","3,21,79,22,255.45","87,514"
"17-Nov-2021","EQ","932.50","944.70","926.00","935.20","928.30","928.35","934.57","1,019.95","507.50","12,89,262","1,20,49,11,202.60","30,526"
"16-Nov-2021","EQ","936.50","949.80","930.60","936.95","933.00","935.20","937.72","1,019.95","507.50","15,19,795","1,42,51,46,545.70","41,841"
"15-Nov-2021","EQ","959.00","962.50","935.40","958.60","936.50","936.95","943.59","1,019.95","507.50","16,93,756","1,59,82,02,780.15","40,638"
"12-Nov-2021","EQ","954.00","966.00","950.00","950.90","959.90","958.60","958.01","1,019.95","507.50","15,30,182","1,46,59,32,689.60","37,135"
"11-Nov-2021","EQ","973.40","975.00","943.75","970.50","952.05","950.90","955.90","1,019.95","507.50","18,98,483","1,81,47,59,518.95","64,171"
"10-Nov-2021","EQ","1,002.00","1,005.30","967.00","1,004.50","974.00","970.50","982.97","1,019.95","507.50","18,52,255","1,82,07,04,160.60","65,299"
"09-Nov-2021","EQ","999.00","1,019.95","993.15","999.05","1,004.70","1,004.50","1,008.08","1,019.95","507.50","29,37,600","2,96,13,37,280.20","62,711"
"08-Nov-2021","EQ","982.40","1,012.00","967.60","976.20","998.00","999.05","993.92","1,012.00","507.50","32,14,798","3,19,52,40,084.90","85,859"
"04-Nov-2021","EQ","975.00","980.00","970.00","962.10","975.00","976.20","976.49","994.20","500.10","4,81,222","46,99,09,198.10","20,142"
"03-Nov-2021","EQ","980.00","994.20","958.85","975.15","964.15","962.10","975.80","994.20","500.10","32,00,769","3,12,33,12,869.40","65,479"
"02-Nov-2021","EQ","973.50","988.35","965.50","973.60","978.00","975.15","978.87","991.80","500.10","21,46,825","2,10,14,66,532.65","59,811"
"01-Nov-2021","EQ","964.95","991.80","943.25","947.35","974.65","973.60","970.99","991.80","500.10","61,29,953","5,95,21,25,121.60","1,47,597"
"29-Oct-2021","EQ","898.90","963.40","881.50","892.55","951.05","947.35","937.05","963.40","500.10","96,86,157","9,07,64,51,847.35","2,21,094"
"28-Oct-2021","EQ","920.00","944.75","876.80","882.90","893.80","892.55","913.16","944.75","500.10","1,61,33,086","14,73,21,47,700.35","3,01,575"
"27-Oct-2021","EQ","839.00","897.65","834.70","834.45","895.00","882.90","864.53","925.50","500.10","40,33,672","3,48,72,21,139.75","77,383"
"26-Oct-2021","EQ","831.20","844.95","826.75","826.30","837.65","834.45","836.28","925.50","500.10","14,89,536","1,24,56,65,576.45","43,242"
"25-Oct-2021","EQ","837.25","837.25","811.20","833.90","823.35","826.30","825.26","925.50","500.10","13,61,068","1,12,32,40,118.10","35,322"
"22-Oct-2021","EQ","840.90","852.30","826.05","836.95","833.45","833.90","839.50","925.50","500.10","17,42,596","1,46,29,03,033.50","50,540"
"21-Oct-2021","EQ","847.00","850.75","828.85","839.05","835.85","836.95","837.79","925.50","500.10","22,84,108","1,91,36,14,212.70","56,905"
"20-Oct-2021","EQ","859.00","863.00","836.35","857.30","840.75","839.05","845.52","925.50","500.10","33,55,223","2,83,69,22,170.45","73,961"
"19-Oct-2021","EQ","884.10","888.90","852.55","883.50","855.20","857.30","872.54","925.50","500.10","31,10,777","2,71,42,68,631.30","47,371"
"18-Oct-2021","EQ","903.30","903.30","880.00","888.60","884.00","883.50","889.88","925.50","500.10","18,39,400","1,63,68,51,325.75","42,885"
"14-Oct-2021","EQ","905.70","909.90","885.35","901.00","889.00","888.60","896.04","925.50","500.10","10,85,377","97,25,38,150.10","33,325"
"13-Oct-2021","EQ","913.00","919.80","897.55","905.90","900.00","901.00","905.32","925.50","500.10","21,76,597","1,97,05,12,008.65","57,669"
"12-Oct-2021","EQ","900.00","918.45","892.25","895.80","905.90","905.90","905.60","925.50","500.10","29,44,902","2,66,69,00,476.95","63,986"
"11-Oct-2021","EQ","910.00","918.60","893.00","914.35","898.00","895.80","905.72","925.50","500.10","14,77,775","1,33,84,44,397.20","40,871"
"08-Oct-2021","EQ","907.50","925.50","901.00","902.70","913.00","914.35","915.96","925.50","500.10","24,06,100","2,20,39,01,454.65","56,721"
"07-Oct-2021","EQ","878.90","915.95","878.00","873.65","903.30","902.70","901.55","915.95","500.10","36,29,362","3,27,20,44,168.40","72,799"
"06-Oct-2021","EQ","889.75","889.75","860.00","882.35","872.50","873.65","877.63","889.75","500.10","25,35,979","2,22,56,57,683.45","59,197"
"05-Oct-2021","EQ","865.00","886.65","863.00","866.80","881.85","882.35","876.97","886.65","500.10","31,59,781","2,77,10,30,768.50","74,406"
"04-Oct-2021","EQ","868.95","872.60","858.60","865.15","865.75","866.80","865.86","872.60","500.10","22,35,401","1,93,55,53,453.30","57,295"
"01-Oct-2021","EQ","855.00","869.45","840.10","853.10","864.00","865.15","853.91","869.45","500.10","36,01,848","3,07,56,38,945.95","85,270"
"30-Sep-2021","EQ","826.00","865.95","826.00","827.15","854.00","853.10","854.64","865.95","500.10","79,81,474","6,82,13,21,767.45","1,62,847"
"29-Sep-2021","EQ","819.00","835.30","817.05","826.95","824.15","827.15","828.60","853.25","500.10","16,06,839","1,33,14,21,573.85","46,335"
"28-Sep-2021","EQ","820.00","845.85","814.15","821.65","825.00","826.95","829.53","853.25","500.10","28,97,964","2,40,39,52,607.65","67,761"
"27-Sep-2021","EQ","830.10","834.40","806.10","827.70","819.70","821.65","819.78","853.25","500.10","24,15,356","1,98,00,69,218.85","63,778"
"24-Sep-2021","EQ","834.95","853.25","817.75","829.15","825.30","827.70","833.40","853.25","494.00","48,33,080","4,02,78,90,239.60","1,07,314"
"23-Sep-2021","EQ","784.00","843.50","775.35","773.50","828.00","829.15","818.69","843.50","494.00","1,51,31,123","12,38,77,28,770.95","2,62,062"
"22-Sep-2021","EQ","745.00","781.95","745.00","746.85","772.50","773.50","769.90","781.95","494.00","38,54,537","2,96,75,90,007.30","74,362"
"21-Sep-2021","EQ","739.95","750.65","728.50","738.00","748.20","746.85","740.32","777.00","494.00","10,35,741","76,67,83,272.80","27,533"
"20-Sep-2021","EQ","739.00","751.85","732.50","741.75","735.50","738.00","742.22","777.00","494.00","16,32,456","1,21,16,44,036.70","30,845"
"17-Sep-2021","EQ","744.00","768.60","740.70","743.10","743.95","741.75","751.19","777.00","494.00","39,50,356","2,96,74,83,912.60","89,693"
"16-Sep-2021","EQ","754.95","760.40","741.15","752.55","742.70","743.10","747.30","777.00","494.00","18,47,717","1,38,07,97,521.05","48,372"
"15-Sep-2021","EQ","758.90","762.60","750.35","758.90","752.50","752.55","755.73","777.00","494.00","9,72,664","73,50,72,741.55","27,419"
"14-Sep-2021","EQ","754.60","771.80","752.50","754.60","758.80","758.90","762.10","777.00","494.00","20,23,070","1,54,17,86,632.15","40,073"
"13-Sep-2021","EQ","757.00","759.15","749.10","755.40","752.80","754.60","754.18","777.00","494.00","8,89,775","67,10,51,804.70","24,638"
"09-Sep-2021","EQ","745.00","764.65","743.35","748.10","754.20","755.40","754.42","777.00","494.00","12,67,467","95,61,98,503.70","32,566"
"08-Sep-2021","EQ","752.85","759.75","740.10","752.65","747.40","748.10","749.57","777.00","494.00","13,80,649","1,03,48,86,343.15","34,106"
"07-Sep-2021","EQ","749.30","759.85","741.00","749.30","750.15","752.65","751.05","777.00","494.00","13,83,997","1,03,94,57,857.05","37,348"
"06-Sep-2021","EQ","757.00","759.30","746.20","752.95","748.55","749.30","751.34","777.00","494.00","10,64,115","79,95,10,079.75","23,809"
"03-Sep-2021","EQ","749.95","777.00","749.15","748.05","752.40","752.95","762.29","777.00","494.00","51,97,255","3,96,18,24,301.20","1,02,505"
"02-Sep-2021","EQ","745.00","760.90","739.45","735.70","745.50","748.05","748.96","760.90","494.00","62,20,305","4,65,87,81,151.85","1,26,607"
"01-Sep-2021","EQ","719.00","741.30","702.25","715.15","739.45","735.70","725.44","741.30","494.00","26,17,635","1,89,89,39,372.35","49,584"
"31-Aug-2021","EQ","710.00","725.70","707.10","708.65","714.10","715.15","717.22","731.60","494.00","29,52,559","2,11,76,33,277.35","49,689"
"30-Aug-2021","EQ","705.50","717.00","703.45","700.45","709.00","708.65","711.40","731.60","494.00","20,26,109","1,44,13,78,368.15","41,452"
"27-Aug-2021","EQ","685.00","704.90","681.35","684.40","700.30","700.45","698.15","731.60","494.00","27,51,709","1,92,11,13,856.75","49,265"
"26-Aug-2021","EQ","682.10","692.85","675.55","683.65","685.70","684.40","684.51","731.60","494.00","27,59,111","1,88,86,41,352.85","46,584"
"25-Aug-2021","EQ","693.50","695.45","678.25","692.85","684.00","683.65","686.57","731.60","494.00","16,42,981","1,12,80,23,218.95","43,824"
"24-Aug-2021","EQ","705.00","706.40","688.25","701.85","691.05","692.85","695.51","731.60","494.00","16,21,285","1,12,76,24,547.15","39,763"
"23-Aug-2021","EQ","715.50","715.50","695.75","703.90","702.85","701.85","704.16","731.60","494.00","26,47,125","1,86,39,87,377.25","58,866"
"20-Aug-2021","EQ","718.00","731.60","696.55","724.45","701.00","703.90","712.07","731.60","494.00","63,18,744","4,49,94,09,551.70","1,18,605"
"18-Aug-2021","EQ","658.15","728.80","658.15","660.20","722.00","724.45","709.12","728.80","494.00","1,77,66,746","12,59,87,38,939.60","2,85,360"
"17-Aug-2021","EQ","656.65","666.00","650.00","656.65","658.20","660.20","658.14","690.00","494.00","8,42,924","55,47,63,192.50","27,926"
"16-Aug-2021","EQ","660.00","660.80","654.15","660.50","656.05","656.65","657.86","690.00","494.00","7,50,588","49,37,83,485.35","38,540"
"13-Aug-2021","EQ","662.90","666.00","657.00","655.95","658.50","660.50","661.44","690.00","494.00","16,78,263","1,11,00,65,160.30","43,833"
"12-Aug-2021","EQ","651.40","659.00","645.35","646.05","657.45","655.95","655.16","690.00","494.00","17,69,937","1,15,95,93,766.35","38,384"
"11-Aug-2021","EQ","637.30","649.90","629.70","637.30","647.00","646.05","640.39","690.00","494.00","17,65,843","1,13,08,32,578.50","32,993"
"10-Aug-2021","EQ","646.00","648.95","634.25","643.15","638.35","637.30","640.46","690.00","494.00","8,55,463","54,78,88,198.00","21,545"
"09-Aug-2021","EQ","648.50","654.75","640.00","647.85","644.00","643.15","648.47","690.00","494.00","7,02,209","45,53,60,043.90","17,587"
"06-Aug-2021","EQ","646.50","652.60","642.70","646.60","646.15","647.85","646.20","690.00","494.00","6,22,651","40,23,54,447.30","19,940"
"05-Aug-2021","EQ","647.00","649.70","636.00","643.05","646.50","646.60","643.99","690.00","494.00","8,46,984","54,54,51,728.05","20,199"
"04-Aug-2021","EQ","656.90","657.05","641.50","652.60","643.50","643.05","648.24","690.00","494.00","6,40,150","41,49,71,837.35","21,041"
"03-Aug-2021","EQ","652.00","667.00","650.25","651.25","653.90","652.60","658.35","690.00","494.00","16,14,724","1,06,30,54,605.05","40,532"
"02-Aug-2021","EQ","647.00","654.50","642.00","640.75","650.70","651.25","650.30","690.00","494.00","10,45,179","67,96,81,754.70","24,900"
"30-Jul-2021","EQ","640.45","648.00","637.00","638.00","642.00","640.75","643.03","690.00","494.00","11,65,344","74,93,52,185.00","27,225"
"29-Jul-2021","EQ","640.00","643.00","633.40","635.95","638.05","638.00","637.89","690.00","494.00","9,84,828","62,82,16,569.20","27,572"
"28-Jul-2021","EQ","647.90","648.00","629.10","644.50","636.45","635.95","636.40","690.00","494.00","18,44,171","1,17,36,37,058.95","53,231"
"27-Jul-2021","EQ","657.95","662.00","642.55","657.65","644.00","644.50","651.87","690.00","494.00","17,52,498","1,14,23,95,300.35","39,844"
"26-Jul-2021","EQ","690.00","690.00","654.10","683.45","656.80","657.65","666.55","690.00","494.00","37,10,716","2,47,33,68,763.05","79,124"
"23-Jul-2021","EQ","680.00","688.40","663.80","674.65","680.25","683.45","678.06","688.40","494.00","31,95,921","2,16,70,23,316.35","66,555"
"22-Jul-2021","EQ","656.65","677.80","656.65","653.65","675.30","674.65","669.24","684.00","494.00","16,89,336","1,13,05,68,752.50","37,465"
"20-Jul-2021","EQ","659.50","664.95","649.30","659.95","653.90","653.65","656.71","684.00","494.00","10,97,891","72,09,94,425.75","34,307"
"19-Jul-2021","EQ","666.80","677.00","656.60","667.40","657.50","659.95","665.86","684.00","494.00","23,25,938","1,54,87,57,017.30","48,884"
"16-Jul-2021","EQ","643.00","674.20","633.25","651.15","671.00","667.40","648.95","684.00","494.00","1,04,86,985","6,80,54,98,812.25","98,368"
"15-Jul-2021","EQ","650.50","654.05","639.00","647.50","649.00","651.15","646.32","684.00","494.00","12,44,132","80,41,06,733.85","36,766"
"14-Jul-2021","EQ","652.50","654.35","640.35","651.30","646.00","647.50","645.70","684.00","494.00","9,95,306","64,26,65,536.50","20,158"
"13-Jul-2021","EQ","663.00","663.00","649.35","660.25","652.00","651.30","652.85","684.00","494.00","8,38,252","54,72,53,932.70","24,346"
"12-Jul-2021","EQ","658.40","662.20","654.55","655.25","658.40","660.25","660.08","684.00","494.00","8,33,537","55,02,03,506.65","21,403"
"09-Jul-2021","EQ","656.90","660.00","654.00","656.90","655.05","655.25","656.35","684.00","494.00","3,00,258","19,70,74,647.50","12,056"
"08-Jul-2021","EQ","665.00","669.30","653.85","663.85","656.00","656.90","661.96","684.00","494.00","8,30,310","54,96,30,345.85","31,073"
"07-Jul-2021","EQ","654.60","665.00","652.85","656.85","664.00","663.85","660.12","684.00","494.00","9,33,315","61,61,02,087.60","24,062"
"06-Jul-2021","EQ","661.40","663.60","654.50","660.85","657.15","656.85","658.24","684.00","494.00","9,27,820","61,07,32,275.15","21,706"
"05-Jul-2021","EQ","663.10","670.00","660.05","662.45","660.40","660.85","665.14","684.00","494.00","9,68,320","64,40,71,047.70","27,973"
"02-Jul-2021","EQ","663.00","666.00","660.20","663.95","662.90","662.45","662.68","684.00","494.00","13,14,519","87,11,08,400.50","21,100"
"01-Jul-2021","EQ","664.00","666.85","660.60","661.65","664.00","663.95","664.03","684.00","494.00","8,80,033","58,43,65,357.80","28,541"
"30-Jun-2021","EQ","668.00","673.95","660.20","667.55","662.10","661.65","666.20","684.00","494.00","8,79,938","58,62,16,810.65","22,157"
"29-Jun-2021","EQ","671.60","677.60","664.00","670.80","665.65","667.55","669.60","684.00","494.00","9,88,787","66,20,90,613.00","26,270"
"28-Jun-2021","EQ","667.00","675.00","659.60","664.20","670.60","670.80","668.91","684.00","494.00","12,65,218","84,63,12,791.60","28,418"
"25-Jun-2021","EQ","678.00","680.45","659.00","675.15","662.05","664.20","664.79","684.00","494.00","16,31,192","1,08,44,05,558.20","30,796"
"24-Jun-2021","EQ","669.45","679.00","662.10","663.70","676.20","675.15","671.91","684.00","494.00","14,95,153","1,00,46,09,858.40","32,061"
"23-Jun-2021","EQ","683.80","684.00","660.00","673.85","666.15","663.70","667.57","684.00","494.00","14,35,280","95,81,52,315.80","33,679"
"22-Jun-2021","EQ","676.80","678.80","664.55","671.15","676.50","673.85","669.65","680.40","494.00","22,62,757","1,51,52,46,450.85","44,383"
"21-Jun-2021","EQ","657.00","680.40","655.60","672.75","670.60","671.15","671.14","680.40","494.00","22,68,647","1,52,25,77,049.05","66,335"
"18-Jun-2021","EQ","668.35","679.00","642.80","662.70","672.40","672.75","667.47","679.00","494.00","34,12,990","2,27,80,76,709.50","65,968"
"17-Jun-2021","EQ","645.00","674.50","644.95","652.25","662.90","662.70","666.68","674.50","494.00","52,39,072","3,49,27,75,362.80","1,18,293"
"16-Jun-2021","EQ","654.95","660.85","640.35","652.75","651.20","652.25","651.10","661.65","494.00","14,41,743","93,87,15,015.05","44,268"
"15-Jun-2021","EQ","651.00","659.00","646.95","647.75","651.00","652.75","653.85","661.65","494.00","16,95,689","1,10,87,24,589.15","36,086"
"14-Jun-2021","EQ","647.00","651.80","636.90","646.05","646.85","647.75","646.62","661.65","494.00","13,30,851","86,05,58,040.95","35,386"
"11-Jun-2021","EQ","647.60","656.00","643.30","644.35","645.80","646.05","649.36","661.65","494.00","21,25,935","1,38,04,89,830.35","44,255"
"10-Jun-2021","EQ","639.00","646.85","630.05","632.60","644.00","644.35","641.84","661.65","494.00","18,66,797","1,19,81,92,647.65","34,086"
"09-Jun-2021","EQ","642.00","647.90","628.20","639.95","633.45","632.60","639.32","661.65","494.00","21,40,346","1,36,83,64,798.70","46,507"
"08-Jun-2021","EQ","635.00","645.65","621.20","633.35","639.00","639.95","635.60","661.65","494.00","26,13,617","1,66,12,02,497.25","53,467"
"07-Jun-2021","EQ","635.00","642.00","626.50","629.35","632.80","633.35","634.13","661.65","494.00","28,46,455","1,80,50,16,736.00","63,156"
"04-Jun-2021","EQ","617.00","644.80","611.30","614.20","629.00","629.35","632.30","661.65","494.00","64,77,511","4,09,57,26,341.70","1,20,963"
"03-Jun-2021","EQ","617.00","617.80","609.75","616.10","614.00","614.20","613.25","661.65","494.00","13,54,140","83,04,27,863.95","47,540"
"02-Jun-2021","EQ","612.35","618.50","611.10","612.40","615.25","616.10","615.05","661.65","494.00","10,91,076","67,10,68,614.30","27,606"
"01-Jun-2021","EQ","616.00","624.40","610.50","612.45","612.35","612.40","615.76","661.65","494.00","27,53,791","1,69,56,72,802.90","56,919"
"31-May-2021","EQ","608.00","617.65","607.10","611.25","613.90","612.45","613.43","661.65","494.00","21,67,092","1,32,93,49,614.65","47,007"
"28-May-2021","EQ","607.00","613.45","596.85","602.20","610.75","611.25","606.18","661.65","494.00","24,97,007","1,51,36,31,768.90","47,344"
"27-May-2021","EQ","592.80","605.75","591.05","590.85","604.40","602.20","599.80","661.65","494.00","39,21,389","2,35,20,47,331.00","62,103"
"26-May-2021","EQ","591.95","596.95","588.30","588.30","591.70","590.85","592.13","661.65","494.00","21,93,455","1,29,88,16,636.45","38,224"
"25-May-2021","EQ","579.95","594.20","574.15","573.20","589.00","588.30","585.73","661.65","494.00","47,05,386","2,75,61,08,006.50","1,02,919"
"24-May-2021","EQ","589.65","599.90","571.20","572.25","574.30","573.20","586.11","661.65","494.00","93,39,511","5,47,40,13,995.25","1,80,644"
"21-May-2021","EQ","576.00","577.30","570.25","572.15","571.95","572.25","573.28","661.65","494.00","10,83,285","62,10,23,482.20","21,393"
"20-May-2021","EQ","569.50","583.20","567.50","572.40","573.20","572.15","577.67","661.65","494.00","43,02,709","2,48,55,55,568.70","47,893"
"19-May-2021","EQ","575.90","579.30","568.35","573.45","570.90","572.40","572.90","661.65","494.00","14,50,790","83,11,63,669.85","26,119"
"18-May-2021","EQ","571.50","577.40","568.15","566.45","573.00","573.45","573.02","661.65","494.00","17,95,905","1,02,90,82,146.55","34,790"
"17-May-2021","EQ","571.00","571.00","563.00","565.30","565.30","566.45","567.23","661.65","494.00","12,22,315","69,33,28,885.40","24,716"
"14-May-2021","EQ","560.20","571.00","557.85","559.40","564.80","565.30","565.75","661.65","487.70","22,16,049","1,25,37,23,378.70","43,658"
"12-May-2021","EQ","558.00","574.35","551.55","555.05","560.65","559.40","564.87","661.65","487.70","32,12,609","1,81,47,11,757.50","62,354"
"11-May-2021","EQ","548.50","557.00","546.00","551.55","556.00","555.05","553.72","661.65","487.70","9,77,801","54,14,24,476.40","25,125"
"10-May-2021","EQ","549.00","555.00","544.05","547.95","552.25","551.55","550.25","661.65","487.70","10,43,521","57,42,01,734.05","26,888"
"07-May-2021","EQ","546.00","551.45","542.00","543.45","548.30","547.95","546.93","661.65","478.50","13,69,570","74,90,60,252.05","29,247"
"06-May-2021","EQ","545.45","551.80","537.85","542.15","543.95","543.45","543.44","661.65","478.50","16,07,023","87,33,13,322.00","32,782"
"05-May-2021","EQ","530.70","545.00","526.00","526.10","541.60","542.15","536.72","661.65","478.50","26,49,970","1,42,22,88,052.10","50,270"
"04-May-2021","EQ","525.00","531.00","521.60","524.75","526.00","526.10","527.37","661.65","478.50","12,21,920","64,44,09,327.90","30,456"
"03-May-2021","EQ","517.00","526.00","512.55","519.55","523.60","524.75","520.21","661.65","478.50","13,65,561","71,03,77,729.25","31,387"
"30-Apr-2021","EQ","523.95","532.25","516.00","525.25","518.00","519.55","524.87","661.65","478.50","10,01,011","52,53,96,254.00","25,822"
"29-Apr-2021","EQ","540.00","541.65","523.30","536.15","525.65","525.25","530.97","661.65","478.50","22,60,360","1,20,01,83,971.75","49,108"
"28-Apr-2021","EQ","526.00","537.60","521.00","520.85","536.50","536.15","532.36","661.65","478.50","18,44,620","98,20,00,659.95","37,246"
"27-Apr-2021","EQ","528.00","528.00","517.25","518.05","521.10","520.85","520.17","661.65","478.50","16,04,048","83,43,84,961.60","30,952"
"26-Apr-2021","EQ","522.00","525.55","516.45","522.15","519.00","518.05","520.47","661.65","478.50","14,40,846","74,99,17,485.25","27,669"
"23-Apr-2021","EQ","517.10","525.45","516.95","518.90","522.15","522.15","521.66","661.65","478.50","13,40,593","69,93,38,614.70","32,233"
"22-Apr-2021","EQ","520.00","522.20","516.55","522.90","518.75","518.90","519.27","661.65","478.50","10,61,097","55,09,95,439.70","21,556"
"20-Apr-2021","EQ","518.50","527.40","518.25","517.95","522.10","522.90","522.89","661.65","478.50","21,28,604","1,11,30,36,086.40","31,804"
"19-Apr-2021","EQ","513.00","519.95","507.50","519.05","518.00","517.95","514.40","661.65","478.50","14,75,111","75,88,02,647.40","34,224"
"16-Apr-2021","EQ","522.10","527.00","518.00","522.20","518.45","519.05","520.31","661.65","478.50","19,88,015","1,03,43,78,622.00","23,017"
"15-Apr-2021","EQ","529.00","529.00","517.00","524.20","522.00","522.20","521.43","661.65","478.50","11,16,960","58,24,12,091.60","21,564"
"13-Apr-2021","EQ","520.05","526.00","515.00","515.65","525.30","524.20","520.77","661.65","478.50","11,36,807","59,20,17,866.70","27,706"
"12-Apr-2021","EQ","531.60","532.40","508.10","537.20","515.00","515.65","517.17","661.65","478.50","22,01,004","1,13,82,84,559.95","56,679"
"09-Apr-2021","EQ","553.50","553.50","535.80","546.45","536.80","537.20","541.27","661.65","477.55","12,44,589","67,36,64,678.40","36,499"
"08-Apr-2021","EQ","545.95","554.70","543.60","543.45","544.85","546.45","549.89","661.65","477.55","13,45,132","73,96,77,161.85","27,366"
"07-Apr-2021","EQ","543.95","547.95","538.30","541.00","542.00","543.45","543.83","661.65","477.55","13,83,196","75,22,18,021.60","31,222"
"06-Apr-2021","EQ","542.00","547.55","534.80","539.80","541.00","541.00","540.97","661.65","477.55","19,51,613","1,05,57,69,151.30","21,616"
"05-Apr-2021","EQ","554.00","554.00","532.35","558.30","540.00","539.80","540.00","661.65","477.55","18,33,323","98,99,85,542.05","35,181"
"01-Apr-2021","EQ","559.00","561.90","552.25","556.35","558.00","558.30","556.84","661.65","458.40","11,57,038","64,42,82,707.40","22,730"
"31-Mar-2021","EQ","550.00","559.50","549.05","552.95","556.00","556.35","556.32","661.65","458.40","14,87,197","82,73,60,143.95","29,550"
"30-Mar-2021","EQ","560.20","560.95","550.75","554.55","551.35","552.95","555.61","661.65","458.40","11,96,786","66,49,47,163.70","26,953"
"26-Mar-2021","EQ","550.00","559.90","548.70","546.40","554.10","554.55","555.12","661.65","442.65","18,63,902","1,03,46,91,911.35","34,515"
