"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"06-Oct-2020","EQ","525.90","530.65","522.10","524.25","527.00","527.50","526.49","742.70","442.65","11,70,598","61,63,02,883.15","18,494"
"05-Oct-2020","EQ","523.00","527.45","519.50","522.80","524.50","524.25","524.16","742.70","442.65","11,82,376","61,97,51,049.65","21,038"
"01-Oct-2020","EQ","522.00","528.40","519.10","515.85","521.50","522.80","524.03","742.70","442.65","20,54,700","1,07,67,31,620.70","31,837"
"30-Sep-2020","EQ","510.10","524.00","506.05","511.95","515.50","515.85","518.10","742.70","442.65","15,37,239","79,64,46,354.30","36,970"
"29-Sep-2020","EQ","533.00","537.85","508.30","528.30","511.00","511.95","518.90","742.70","442.65","32,74,521","1,69,91,63,950.15","61,227"
"28-Sep-2020","EQ","517.50","531.50","515.45","511.55","528.05","528.30","522.90","742.70","442.65","17,96,687","93,94,87,845.70","37,746"
"25-Sep-2020","EQ","501.90","515.55","496.55","495.55","511.00","511.55","507.93","742.70","442.65","16,40,258","83,31,34,564.80","35,592"
"24-Sep-2020","EQ","509.00","509.00","494.00","509.15","494.95","495.55","500.21","742.70","442.65","23,66,213","1,18,36,09,789.25","36,959"
"23-Sep-2020","EQ","516.60","520.80","507.20","515.40","511.00","509.15","511.64","742.70","442.65","19,44,251","99,47,50,359.60","41,616"
"22-Sep-2020","EQ","522.00","522.55","505.55","522.25","515.00","515.40","515.74","742.70","442.65","22,63,281","1,16,72,75,436.55","44,087"
"21-Sep-2020","EQ","544.75","545.00","511.20","543.70","516.30","522.25","527.61","742.70","442.65","25,33,017","1,33,64,32,868.50","50,133"
"18-Sep-2020","EQ","553.95","556.30","539.70","552.05","543.95","543.70","546.98","742.70","442.65","23,13,565","1,26,54,78,893.35","53,014"
"17-Sep-2020","EQ","548.70","561.20","547.20","547.95","551.10","552.05","553.73","742.70","442.65","33,59,622","1,86,03,23,880.95","59,186"
"16-Sep-2020","EQ","543.00","552.75","534.15","541.40","549.05","547.95","544.77","742.70","442.65","44,83,312","2,44,23,75,411.70","66,076"
"15-Sep-2020","EQ","548.50","551.50","539.05","546.65","542.00","541.40","543.38","742.70","442.65","22,83,249","1,24,06,63,960.95","40,167"
"14-Sep-2020","EQ","550.00","554.20","544.15","547.00","545.55","546.65","549.46","742.70","442.65","13,79,432","75,79,45,205.55","27,971"
"11-Sep-2020","EQ","550.25","556.00","542.95","549.30","545.75","547.00","548.23","742.70","442.65","16,50,899","90,50,76,725.95","34,998"
"10-Sep-2020","EQ","555.00","558.00","546.40","550.45","550.25","549.30","552.47","742.70","442.65","15,76,452","87,09,39,759.00","28,821"
"09-Sep-2020","EQ","550.00","555.75","543.75","550.35","552.50","550.45","549.61","742.70","442.65","18,85,393","1,03,62,39,802.30","37,572"
"08-Sep-2020","EQ","563.85","563.85","546.00","560.35","548.60","550.35","555.02","742.70","442.65","13,26,313","73,61,32,708.00","26,971"
"07-Sep-2020","EQ","570.50","573.75","556.00","568.25","560.00","560.35","561.11","742.70","442.65","19,16,213","1,07,52,01,187.35","40,773"
"04-Sep-2020","EQ","572.95","581.75","564.40","580.20","569.35","568.25","574.05","742.70","442.65","21,20,833","1,21,74,59,362.25","52,981"
"03-Sep-2020","EQ","573.90","588.85","570.40","568.55","581.00","580.20","580.67","742.70","442.65","27,71,382","1,60,92,47,784.20","62,710"
"02-Sep-2020","EQ","561.40","575.50","559.05","561.95","571.00","568.55","568.88","742.70","442.65","26,36,640","1,49,99,22,762.95","65,148"
"01-Sep-2020","EQ","545.00","565.00","537.10","546.65","562.70","561.95","552.89","742.70","442.65","31,06,660","1,71,76,33,021.05","61,952"
"31-Aug-2020","EQ","591.90","591.90","545.00","585.15","545.75","546.65","564.33","742.70","442.65","50,03,348","2,82,35,21,669.85","87,703"
"28-Aug-2020","EQ","573.00","588.60","569.70","570.10","585.00","585.15","579.81","742.70","442.65","43,61,073","2,52,85,97,876.85","62,026"
"27-Aug-2020","EQ","577.50","578.45","569.00","574.95","570.00","570.10","572.13","742.70","442.65","17,10,682","97,87,30,379.75","38,113"
"26-Aug-2020","EQ","580.00","582.00","573.60","578.45","574.90","574.95","577.17","742.70","442.65","11,98,052","69,14,82,325.80","19,683"
"25-Aug-2020","EQ","582.40","585.95","577.10","581.30","578.70","578.45","580.78","742.70","442.65","12,89,680","74,90,13,922.45","19,080"
"24-Aug-2020","EQ","587.45","588.50","579.60","584.35","582.00","581.30","583.95","742.70","442.65","14,36,518","83,88,50,917.25","21,059"
"21-Aug-2020","EQ","590.00","590.90","582.55","583.35","584.60","584.35","585.50","742.70","442.65","20,12,045","1,17,80,47,963.75","33,673"
"20-Aug-2020","EQ","588.00","590.50","581.40","591.05","584.00","583.35","583.91","742.70","442.65","22,39,962","1,30,79,31,343.85","33,258"
"19-Aug-2020","EQ","593.40","597.90","588.10","588.90","591.50","591.05","593.62","742.70","442.65","10,26,004","60,90,57,222.35","17,501"
"18-Aug-2020","EQ","587.00","595.15","584.10","585.20","589.10","588.90","590.66","742.70","442.65","14,07,930","83,16,05,243.05","26,668"
"17-Aug-2020","EQ","588.00","588.00","577.90","584.15","586.55","585.20","583.72","742.70","442.65","11,26,715","65,76,89,334.00","19,016"
"14-Aug-2020","EQ","596.80","604.55","581.00","592.00","583.65","584.15","593.62","742.70","442.65","22,10,929","1,31,24,46,859.10","45,950"
"13-Aug-2020","EQ","583.90","601.00","583.35","582.60","592.50","592.00","593.90","742.70","442.65","26,77,214","1,59,00,09,804.55","43,697"
"12-Aug-2020","EQ","584.80","587.80","580.10","582.80","582.85","582.60","583.68","742.70","442.65","9,94,256","58,03,23,138.80","20,574"
"11-Aug-2020","EQ","597.70","598.00","581.50","594.85","584.00","582.80","589.00","742.70","442.65","25,51,509","1,50,28,30,345.15","37,509"
"10-Aug-2020","EQ","590.90","598.80","588.00","586.90","595.30","594.85","593.30","742.70","442.65","16,56,628","98,28,76,227.20","29,549"
"07-Aug-2020","EQ","582.60","593.60","580.45","579.65","587.55","586.90","588.78","742.70","442.65","17,85,701","1,05,13,93,378.45","32,404"
"06-Aug-2020","EQ","586.35","591.90","578.10","583.95","581.70","579.65","583.45","742.70","442.65","17,21,902","1,00,46,45,797.60","29,795"
"05-Aug-2020","EQ","578.00","589.95","574.35","575.25","584.30","583.95","583.32","742.70","442.65","21,91,526","1,27,83,52,250.15","35,629"
"04-Aug-2020","EQ","580.05","582.00","572.95","574.00","574.05","575.25","577.11","742.70","442.65","11,51,879","66,47,56,269.40","19,291"
"03-Aug-2020","EQ","582.70","584.85","572.10","581.20","573.55","574.00","578.41","742.70","442.65","11,55,921","66,85,96,588.50","19,257"
"31-Jul-2020","EQ","575.60","587.80","575.60","575.60","581.50","581.20","583.00","742.70","442.65","19,56,449","1,14,06,17,647.10","35,031"
"30-Jul-2020","EQ","577.00","584.35","570.25","577.55","575.00","575.60","577.40","742.70","442.65","24,96,128","1,44,12,67,845.80","37,625"
"29-Jul-2020","EQ","589.00","591.80","575.00","585.25","578.00","577.55","581.88","742.70","442.65","21,26,285","1,23,72,34,292.20","47,857"
"28-Jul-2020","EQ","575.00","591.00","571.05","590.80","589.00","585.25","581.40","742.70","442.65","53,21,852","3,09,41,04,674.60","81,204"
"27-Jul-2020","EQ","600.80","601.00","584.25","598.80","596.90","590.80","591.52","742.70","442.65","22,75,138","1,34,57,80,010.10","42,683"
"24-Jul-2020","EQ","605.00","614.00","596.30","611.60","597.20","598.80","603.57","742.70","442.65","31,60,744","1,90,77,38,786.20","48,274"
"23-Jul-2020","EQ","599.25","614.30","595.00","595.80","610.95","611.60","605.10","742.70","442.65","45,53,490","2,75,53,05,488.55","65,520"
"22-Jul-2020","EQ","596.45","607.00","590.00","593.30","597.35","595.80","599.17","742.70","442.65","34,22,942","2,05,09,13,796.25","57,701"
"21-Jul-2020","EQ","603.50","604.85","592.15","600.35","593.05","593.30","596.91","742.70","442.65","14,03,937","83,80,27,421.85","38,604"
"20-Jul-2020","EQ","604.55","611.05","596.45","604.75","600.00","600.35","601.82","742.70","442.65","15,07,531","90,72,57,951.65","24,539"
"17-Jul-2020","EQ","610.00","614.80","601.00","608.90","604.50","604.75","607.10","742.70","442.65","17,03,996","1,03,45,01,562.25","27,239"
"16-Jul-2020","EQ","601.90","612.45","590.70","598.00","608.30","608.90","603.97","742.70","442.65","28,25,703","1,70,66,47,776.90","41,122"
"15-Jul-2020","EQ","622.80","624.60","593.30","619.50","599.70","598.00","608.82","742.70","442.65","36,61,770","2,22,93,65,502.40","64,726"
"14-Jul-2020","EQ","622.50","633.65","615.00","629.40","617.00","619.50","624.52","742.70","442.65","24,09,030","1,50,44,79,192.90","39,610"
"13-Jul-2020","EQ","641.00","645.00","622.15","636.10","630.00","629.40","631.57","742.70","442.65","28,30,295","1,78,75,19,000.75","44,076"
"10-Jul-2020","EQ","621.65","639.00","618.55","625.45","638.75","636.10","630.73","742.70","442.65","41,58,886","2,62,31,46,771.85","68,325"
"09-Jul-2020","EQ","619.90","633.00","616.75","612.95","625.40","625.45","625.11","742.70","442.65","47,09,177","2,94,37,33,766.40","68,292"
"08-Jul-2020","EQ","597.45","627.65","593.70","593.70","620.40","612.95","614.04","742.70","442.65","94,55,755","5,80,61,99,540.90","1,30,700"
"07-Jul-2020","EQ","591.00","600.90","589.10","588.95","593.00","593.70","595.12","742.70","442.65","37,61,704","2,23,86,77,647.55","52,944"
"06-Jul-2020","EQ","590.20","598.00","585.20","588.55","589.00","588.95","591.24","742.70","442.65","30,88,968","1,82,63,16,384.00","38,915"
"03-Jul-2020","EQ","595.50","599.90","587.00","594.65","588.45","588.55","591.27","742.70","442.65","30,86,022","1,82,46,73,031.90","37,881"
"02-Jul-2020","EQ","600.50","605.70","593.15","599.20","595.40","594.65","596.95","742.70","442.65","23,53,091","1,40,46,75,499.90","35,287"
"01-Jul-2020","EQ","594.00","602.00","590.05","592.30","599.80","599.20","596.47","742.70","442.65","27,44,966","1,63,72,76,485.25","41,413"
"30-Jun-2020","EQ","591.50","606.90","583.05","584.05","591.00","592.30","595.73","742.70","442.65","46,71,574","2,78,29,98,834.00","73,868"
"29-Jun-2020","EQ","589.00","594.85","581.05","591.45","583.20","584.05","585.84","742.70","442.65","19,78,730","1,15,92,18,912.05","42,117"
"26-Jun-2020","EQ","608.50","610.85","589.00","601.10","593.00","591.45","598.89","742.70","442.65","29,52,755","1,76,83,69,507.10","75,851"
"25-Jun-2020","EQ","601.00","612.95","597.00","608.00","602.50","601.10","604.15","742.70","442.65","32,92,275","1,98,90,23,749.05","71,128"
"24-Jun-2020","EQ","625.80","630.50","604.70","622.45","608.70","608.00","616.23","742.70","442.65","36,50,280","2,24,93,96,875.50","63,005"
"23-Jun-2020","EQ","639.00","642.35","619.50","635.10","623.65","622.45","626.90","742.70","442.65","34,97,945","2,19,28,47,489.20","75,194"
"22-Jun-2020","EQ","621.00","639.40","612.85","618.05","639.00","635.10","628.56","742.70","442.65","32,02,098","2,01,27,24,861.15","50,274"
"19-Jun-2020","EQ","613.00","631.40","610.00","610.00","616.70","618.05","620.42","742.70","442.65","47,00,037","2,91,60,11,601.45","67,941"
"18-Jun-2020","EQ","601.40","615.00","601.05","605.55","612.00","610.00","607.15","742.70","442.65","19,54,213","1,18,64,93,259.40","39,018"
"17-Jun-2020","EQ","607.50","612.70","598.25","604.80","604.00","605.55","606.34","742.70","442.65","21,31,551","1,29,24,38,507.40","37,398"
"16-Jun-2020","EQ","624.00","624.00","586.75","612.70","603.75","604.80","608.19","742.70","442.65","39,43,225","2,39,82,14,296.00","67,971"
"15-Jun-2020","EQ","621.90","629.80","606.55","617.45","612.00","612.70","616.77","742.70","442.65","56,37,186","3,47,68,39,940.10","89,178"
"12-Jun-2020","EQ","570.00","621.50","570.00","594.30","617.65","617.45","606.29","742.70","442.65","71,05,643","4,30,81,00,444.20","1,10,075"
"11-Jun-2020","EQ","612.90","622.40","592.30","608.40","593.80","594.30","609.90","742.70","442.65","52,37,815","3,19,45,19,409.25","81,699"
"10-Jun-2020","EQ","612.00","614.05","596.15","608.20","609.65","608.40","606.03","742.70","442.65","38,51,474","2,33,41,25,415.30","65,810"
"09-Jun-2020","EQ","600.00","618.35","592.00","596.80","609.00","608.20","607.87","742.70","442.65","62,43,842","3,79,54,68,680.20","1,00,538"
"08-Jun-2020","EQ","597.75","611.00","581.80","586.05","598.10","596.80","597.93","742.70","442.65","80,90,089","4,83,72,95,443.50","1,31,622"
"05-Jun-2020","EQ","583.00","595.00","577.05","578.35","587.00","586.05","586.73","742.70","442.65","45,92,469","2,69,45,56,857.25","72,049"
"04-Jun-2020","EQ","574.00","583.90","572.85","572.45","579.70","578.35","578.64","742.70","442.65","26,51,408","1,53,42,01,106.75","47,308"
"03-Jun-2020","EQ","578.90","587.70","569.95","573.45","574.05","572.45","579.22","742.70","442.65","45,12,699","2,61,38,49,664.40","81,944"
"02-Jun-2020","EQ","590.60","591.85","572.00","589.30","574.00","573.45","577.37","742.70","442.65","39,82,122","2,29,91,76,181.15","86,015"
"01-Jun-2020","EQ","602.00","607.00","584.10","594.10","590.60","589.30","593.88","742.70","442.65","46,17,664","2,74,23,39,286.35","72,519"
"29-May-2020","EQ","567.00","601.60","563.00","563.60","589.35","594.10","584.48","742.70","442.65","91,19,124","5,32,99,75,232.60","1,35,751"
"28-May-2020","EQ","567.10","581.10","557.00","578.20","564.65","563.60","564.96","742.70","442.65","59,27,607","3,34,88,46,364.95","1,07,341"
"27-May-2020","EQ","587.65","587.65","571.15","583.00","577.70","578.20","579.61","742.70","442.65","29,87,326","1,73,14,71,150.20","55,342"
"26-May-2020","EQ","591.50","598.00","578.75","589.25","581.00","583.00","585.02","742.70","442.65","36,46,795","2,13,34,42,862.55","70,788"
"22-May-2020","EQ","611.00","613.55","584.15","609.95","588.40","589.25","595.93","742.70","442.65","56,28,309","3,35,41,02,897.35","85,710"
"21-May-2020","EQ","575.15","615.75","571.35","575.15","606.95","609.95","596.32","742.70","442.65","90,01,644","5,36,78,20,210.70","1,35,366"
"20-May-2020","EQ","561.45","579.00","558.00","555.10","574.25","575.15","570.19","742.70","442.65","66,41,812","3,78,71,19,465.75","1,05,262"
"19-May-2020","EQ","552.95","560.00","543.00","542.60","557.80","555.10","552.38","742.70","442.65","46,65,270","2,57,69,96,587.50","81,529"
"18-May-2020","EQ","542.10","569.65","530.05","540.85","542.30","542.60","552.57","742.70","442.65","1,20,96,007","6,68,39,04,002.80","2,28,003"
"15-May-2020","EQ","540.00","558.60","536.25","539.80","537.45","540.85","547.89","742.70","442.65","84,57,291","4,63,36,98,508.80","1,37,350"
"14-May-2020","EQ","505.00","561.00","500.00","510.20","541.50","539.80","538.75","742.70","442.65","1,51,34,744","8,15,38,47,439.90","2,15,759"
"13-May-2020","EQ","510.00","532.20","505.05","505.50","512.15","510.20","517.84","742.70","442.65","59,25,905","3,06,86,46,080.45","99,818"
"12-May-2020","EQ","490.00","508.40","487.70","493.20","505.25","505.50","497.95","742.70","442.65","31,29,346","1,55,82,59,754.95","64,236"
"11-May-2020","EQ","505.50","509.65","491.65","501.35","493.60","493.20","500.70","742.70","442.65","37,76,776","1,89,10,13,717.20","65,808"
"08-May-2020","EQ","514.70","514.70","499.20","504.75","501.35","501.35","505.12","742.70","442.65","45,37,666","2,29,20,71,645.10","81,803"
"07-May-2020","EQ","503.90","516.65","494.20","493.85","504.00","504.75","505.74","742.70","442.65","77,38,493","3,91,36,85,324.70","1,59,225"
"06-May-2020","EQ","495.00","498.35","478.50","494.90","497.00","493.85","487.90","742.70","442.65","83,07,364","4,05,31,84,573.85","1,98,506"
"05-May-2020","EQ","543.00","544.00","488.00","541.85","493.70","494.90","517.27","742.70","442.65","1,24,18,432","6,42,36,66,428.80","2,61,914"
"04-May-2020","EQ","550.00","558.00","527.85","536.65","543.00","541.85","543.99","742.70","442.65","1,21,43,401","6,60,59,26,873.15","2,50,365"
"30-Apr-2020","EQ","536.15","545.50","527.10","532.30","535.90","536.65","536.58","742.70","442.65","30,49,732","1,63,64,26,688.65","65,660"
"29-Apr-2020","EQ","528.00","539.60","522.60","522.90","532.30","532.30","532.79","742.70","442.65","22,58,793","1,20,34,61,285.70","47,365"
"28-Apr-2020","EQ","525.25","528.95","516.50","522.05","523.05","522.90","523.44","742.70","442.65","21,51,641","1,12,62,64,493.45","52,947"
"27-Apr-2020","EQ","520.75","530.50","519.00","519.50","522.00","522.05","523.96","742.70","442.65","12,14,830","63,65,20,694.80","35,536"
"24-Apr-2020","EQ","524.90","527.90","516.70","529.55","518.35","519.50","522.72","742.70","442.65","14,42,370","75,39,50,071.30","38,660"
"23-Apr-2020","EQ","544.00","549.15","527.00","540.75","527.40","529.55","538.73","742.70","442.65","24,60,930","1,32,57,88,718.50","66,053"
"22-Apr-2020","EQ","525.00","544.00","514.30","523.80","542.55","540.75","530.65","742.70","442.65","25,79,548","1,36,88,30,728.55","69,327"
"21-Apr-2020","EQ","521.95","532.00","509.85","527.20","522.60","523.80","521.82","742.70","442.65","30,08,708","1,57,00,10,117.25","71,637"
"20-Apr-2020","EQ","532.15","538.80","525.30","530.05","527.00","527.20","531.35","742.70","442.65","18,85,605","1,00,19,23,820.25","46,059"
"17-Apr-2020","EQ","555.05","557.00","520.55","543.90","530.35","530.05","530.71","742.70","442.65","69,51,584","3,68,92,90,103.05","1,32,234"
"16-Apr-2020","EQ","551.55","569.70","540.00","562.25","543.55","543.90","554.66","742.70","442.65","42,17,576","2,33,93,24,292.10","95,927"
"15-Apr-2020","EQ","571.50","580.50","546.45","571.50","564.55","562.25","560.78","742.70","442.65","47,78,240","2,67,95,53,749.10","1,14,028"
"13-Apr-2020","EQ","555.30","575.30","548.65","550.90","570.75","571.50","563.55","742.70","442.65","30,63,806","1,72,66,06,439.35","73,341"
"09-Apr-2020","EQ","524.95","564.00","524.95","521.60","551.80","550.90","550.34","742.70","442.65","52,91,492","2,91,21,43,716.70","1,47,942"
"08-Apr-2020","EQ","515.00","539.80","505.00","510.50","518.35","521.60","527.23","742.70","442.65","30,29,867","1,59,74,42,899.50","89,352"
"07-Apr-2020","EQ","483.80","534.00","477.55","465.80","504.90","510.50","498.43","742.70","442.65","35,96,860","1,79,27,85,747.25","84,837"
"03-Apr-2020","EQ","465.00","490.00","463.20","462.85","471.00","465.80","476.73","742.70","442.65","28,28,163","1,34,82,60,542.05","77,073"
"01-Apr-2020","EQ","489.00","503.80","458.40","484.60","466.00","462.85","477.51","742.70","442.65","23,90,621","1,14,15,48,012.00","66,750"
"31-Mar-2020","EQ","478.00","493.45","471.00","467.30","484.60","484.60","480.58","742.70","442.65","18,47,553","88,78,90,963.85","50,134"
