"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"18-Aug-2014","EQ","2,343.20","2,385.00","2,332.10","2,362.30","2,364.00","2,366.80","2,360.38","2,940.80","1,992.95","3,64,762","86,09,76,584.50","24,105"
"14-Aug-2014","EQ","2,280.10","2,374.00","2,280.10","2,297.20","2,360.00","2,362.30","2,342.71","2,940.80","1,992.95","4,55,921","1,06,80,91,265.75","24,788"
"13-Aug-2014","EQ","2,306.00","2,319.00","2,285.00","2,306.40","2,295.10","2,297.20","2,297.98","2,940.80","1,992.95","4,01,536","92,27,23,515.10","19,486"
"12-Aug-2014","EQ","2,301.20","2,333.45","2,297.15","2,300.00","2,304.95","2,306.40","2,310.37","2,940.80","1,992.95","2,82,012","65,15,51,425.30","15,614"
"11-Aug-2014","EQ","2,350.00","2,353.95","2,292.05","2,325.90","2,300.00","2,300.00","2,303.22","2,940.80","1,992.95","3,65,049","84,07,87,799.00","13,807"
"08-Aug-2014","EQ","2,323.10","2,352.00","2,320.00","2,343.55","2,320.35","2,325.90","2,332.20","2,940.80","1,992.95","3,74,417","87,32,13,508.20","14,752"
"07-Aug-2014","EQ","2,372.00","2,372.00","2,337.05","2,359.55","2,342.00","2,343.55","2,347.21","2,940.80","1,992.95","1,86,645","43,80,95,872.35","13,656"
"06-Aug-2014","EQ","2,384.80","2,403.75","2,345.00","2,385.20","2,350.00","2,359.55","2,365.13","2,940.80","1,992.95","4,77,343","1,12,89,76,821.50","19,255"
"05-Aug-2014","EQ","2,387.00","2,415.00","2,360.00","2,393.40","2,380.00","2,385.20","2,384.85","2,940.80","1,992.95","2,12,164","50,59,79,299.30","17,040"
"04-Aug-2014","EQ","2,320.00","2,405.60","2,311.90","2,330.45","2,388.00","2,393.40","2,383.02","2,940.80","1,992.95","7,75,923","1,84,90,39,377.45","42,663"
"01-Aug-2014","EQ","2,356.00","2,372.00","2,325.00","2,355.90","2,330.00","2,330.45","2,338.45","2,940.80","1,992.95","4,35,972","1,01,95,00,406.50","23,967"
"31-Jul-2014","EQ","2,387.00","2,387.00","2,334.20","2,362.85","2,360.00","2,355.90","2,357.40","2,940.80","1,992.95","14,98,300","3,53,20,91,326.00","42,522"
"30-Jul-2014","EQ","2,377.50","2,405.70","2,342.00","2,397.75","2,363.15","2,362.85","2,364.54","2,940.80","1,992.95","4,96,382","1,17,37,14,320.55","28,639"
"28-Jul-2014","EQ","2,382.00","2,413.40","2,382.00","2,403.20","2,394.55","2,397.75","2,400.62","2,940.80","1,992.95","4,41,602","1,06,01,19,310.70","22,740"
"25-Jul-2014","EQ","2,415.00","2,417.00","2,381.20","2,403.65","2,398.00","2,403.20","2,398.80","2,940.80","1,992.95","2,12,060","50,86,90,334.25","15,135"
"24-Jul-2014","EQ","2,400.00","2,409.00","2,380.00","2,391.95","2,400.00","2,403.65","2,396.22","2,940.80","1,992.95","2,16,249","51,81,80,363.70","19,691"
"23-Jul-2014","EQ","2,396.30","2,419.00","2,378.00","2,387.15","2,394.00","2,391.95","2,398.24","2,940.80","1,992.95","3,78,232","90,70,90,431.85","24,878"
"22-Jul-2014","EQ","2,400.00","2,415.05","2,376.05","2,400.80","2,392.95","2,387.15","2,392.39","2,940.80","1,992.95","3,22,208","77,08,47,604.90","25,259"
"21-Jul-2014","EQ","2,384.60","2,419.90","2,384.60","2,384.60","2,394.75","2,400.80","2,405.26","2,940.80","1,992.95","4,63,919","1,11,58,43,746.05","30,701"
"18-Jul-2014","EQ","2,395.00","2,397.75","2,373.35","2,401.75","2,386.00","2,384.60","2,384.11","2,940.80","1,992.95","2,83,331","67,54,93,587.85","16,635"
